Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1689116654,11,1,0,0,0,37882.972656,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1689116954,11,1,0,0,0,33524.210937,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1689117254,11,1,0,0,0,29123.400390,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1689117554,11,1,0,0,0,24510.476562,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1689117854,11,1,0,0,0,18967.476562,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1689118154,11,1,0,0,0,14461.131835,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1689118571,11,1,0,0,0,-1.000000,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1689118872,11,1,0,0,0,12920.503906,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1689119172,11,1,0,0,0,12667.444335,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1689119472,11,1,0,0,0,12386.907226,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1689119772,11,1,0,0,0,12014.021484,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
