Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1691380943,11,1,1,1,0,8.160000,113,173,211,224,1354,704,172,170,236,346,1353,702
1691381243,11,1,1,1,0,4.080000,60,95,114,119,702,310,89,85,121,181,702,310
1691381543,11,1,1,1,0,inf,27,43,51,53,319,128,39,38,53,80,319,130
1691381843,11,1,1,1,0,inf,12,22,26,26,155,54,19,18,25,37,154,54
1691382143,11,1,1,1,0,inf,4,9,10,10,67,20,7,7,10,15,67,20
1691382443,11,1,1,1,0,4.080000,0,3,3,4,31,6,2,3,3,6,31,6
1691382743,11,1,1,1,0,nan,0,0,0,1,15,0,0,1,1,2,15,0
1691383043,11,1,1,1,0,nan,0,0,0,0,7,0,0,0,0,0,7,0
1691383343,11,1,1,1,0,nan,0,0,0,0,4,0,0,0,0,0,4,0
1691383643,11,1,1,1,0,nan,0,0,0,0,2,0,0,0,0,0,2,0
1691383943,11,1,1,1,0,nan,0,0,0,0,2,0,0,0,0,0,2,0
1691384243,11,1,1,1,0,nan,0,0,0,0,2,0,0,0,0,0,2,0
