Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1690747310,11,1,1,0,0,64321.371093,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1690747610,11,1,1,0,0,66993.445312,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1690747910,11,1,1,0,0,31326.460937,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1690748210,11,1,1,0,0,47007.617187,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1690748510,11,1,1,0,0,54873.820312,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1690748810,11,1,1,0,0,66355.398437,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1690749110,11,1,1,0,0,37504.828125,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1690749410,11,1,1,0,0,31719.085937,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1690749710,11,1,1,0,0,23819.634765,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1690750010,11,1,1,0,0,47733.605468,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1690750310,11,1,1,0,0,27842.779296,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1690750610,11,1,1,0,0,32441.652343,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
