Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1699898655,8,0,1,0,0,0.505955,18,29,32,32,245,128,25,24,34,63,244,128
1699898956,8,0,1,0,0,0.182103,5,9,10,10,83,34,7,7,11,20,82,34
1699899257,8,0,1,0,0,0.066666,0,2,2,2,28,6,1,1,2,5,27,6
1699899558,8,0,1,0,0,0.027269,0,0,0,0,9,0,0,0,0,0,9,0
1699899859,8,0,1,0,0,0.012205,0,0,0,0,2,0,0,0,0,0,2,0
1699900160,8,0,1,0,0,0.005720,0,0,0,0,0,0,0,0,0,0,0,0
1699900461,8,0,1,0,0,0.002860,0,0,0,0,0,0,0,0,0,0,0,0
1699900762,8,0,1,0,0,0.001589,0,0,0,0,0,0,0,0,0,0,0,0
1699901063,8,0,1,0,0,0.000794,0,0,0,0,0,0,0,0,0,0,0,0
1699901364,8,0,1,0,0,0.000794,0,0,0,0,0,0,0,0,0,0,0,0
1699901665,8,0,1,0,0,0.003178,0,0,0,0,0,0,0,0,0,0,0,0
1699901966,8,0,1,0,0,0.000794,0,0,0,0,0,0,0,0,0,0,0,0
