Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1690034603,8,1,1,0,0,229.840011,10078,15255,17743,18644,65535,43048,17657,16294,16328,16869,65535,43060
1690034903,8,1,1,0,0,231.765899,10346,15620,18111,18986,65535,44376,17966,16565,16520,16991,65535,44403
1690035203,8,1,1,0,0,242.588897,10757,16177,18672,19544,65535,47123,18493,17060,16953,17397,65535,47141
1690035503,8,1,1,0,0,248.373138,11152,16719,19234,20142,65535,50058,19052,17607,17473,17881,65535,50101
1690035803,8,1,1,0,0,258.065948,11677,17443,20055,21034,65535,54064,19970,18539,18390,18867,65535,54089
1690036103,8,1,1,0,0,278.596374,12446,18535,21315,22518,65535,60906,21498,20190,20173,20891,65535,60901
1690036403,8,1,1,0,0,325.095153,13913,20676,24038,25793,65535,65535,25103,24142,24740,26416,65535,65535
1690036703,8,1,1,0,0,295.719177,13207,19482,22324,23594,65535,65535,22564,21294,21216,22048,65535,65535
1690037003,8,1,1,0,0,280.548553,13040,19245,21922,22976,65535,63943,21798,20372,20074,20525,65535,63956
1690037303,8,1,1,0,0,286.416015,13499,19872,22617,23705,65535,65535,22534,21131,20806,21315,65535,65535
1690037603,8,1,1,0,0,299.642333,14141,20751,23638,24894,65535,65535,23732,22442,22171,22866,65535,65535
1690037903,8,1,1,0,0,348.707336,15937,23468,26995,28946,65535,65535,28130,27356,27632,29521,65535,65535
