Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1700017325,8,0,1,1,0,56.148571,953,765,1047,2233,35122,2566,14754,28947,22720,7435,35098,2568
1700017625,8,0,1,1,0,56.148571,954,765,1048,2238,35189,2570,14790,28994,22762,7447,35181,2572
1700017925,8,0,1,1,0,56.148571,952,764,1045,2232,35101,2564,14748,28919,22699,7424,35092,2564
1700018225,8,0,1,1,0,56.148571,963,773,1059,2260,35534,2596,14923,29266,22966,7520,35515,2596
1700018525,8,0,1,1,0,56.148571,970,778,1065,2276,35764,2612,15027,29481,23136,7574,35780,2616
1700018825,8,0,1,1,0,56.148571,960,771,1054,2255,35437,2588,14905,29210,22906,7488,35413,2590
1700019125,8,0,1,1,0,56.148571,968,777,1064,2276,35738,2610,15041,29463,23115,7547,35734,2614
1700019425,8,0,1,1,0,56.148571,980,786,1076,2301,36156,2640,15179,29767,23387,7660,36143,2642
1700019725,8,0,1,1,0,56.148571,981,787,1079,2306,36226,2644,15215,29839,23419,7669,36214,2648
1700020025,8,0,1,1,0,56.148571,974,782,1071,2289,35926,2624,15112,29624,23240,7599,35918,2626
1700020325,8,0,1,1,0,56.148571,975,783,1072,2291,35998,2628,15137,29659,23285,7607,35978,2632
1700020625,8,0,1,1,0,56.148571,982,787,1079,2306,36245,2646,15235,29859,23427,7666,36242,2648
