Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1700406140,10,0,1,1,0,149.035461,884,1442,3366,5531,27978,2170,9266,14661,18321,11982,27983,2172
1700406441,10,0,1,1,0,163.268005,1026,1633,3618,6205,32398,2553,10520,16802,20901,13798,32402,2552
1700406742,10,0,1,1,0,189.370285,1252,2002,4243,7309,38967,3252,12192,19187,24381,16293,38964,3256
1700407043,10,0,1,1,0,206.362091,1490,2377,4798,7966,42561,4084,13090,20090,25895,17437,42565,4088
1700407344,10,0,1,1,0,204.981262,1737,2765,5346,8492,45149,4954,13599,20576,25951,18234,45141,4956
1700407645,10,0,1,1,0,215.472000,2264,3603,6404,9576,48879,7022,14215,21153,26856,19612,48907,7028
1700407946,10,0,1,0,0,43.519996,1741,2694,3499,3715,18663,6482,3372,3194,4149,5896,18679,6483
1700408247,10,0,1,0,0,58.041290,2289,3547,4618,4950,24641,8616,4530,4308,5488,7570,24655,8622
1700408548,10,0,1,0,0,83.422981,3153,4837,6261,6782,36088,13740,6305,6097,7643,10486,36096,13753
1700408849,10,0,1,0,0,64.659126,1519,2088,2625,3282,27704,16047,3605,4160,5351,8370,27650,16023
1700409150,10,0,1,0,0,62.683639,1309,1770,2237,2920,23865,13596,3359,3941,5128,7717,23895,13603
1700409451,10,0,1,0,0,56.797893,974,1302,1605,2293,19162,11210,2793,3392,4615,6792,19167,11216
