Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1701100872,10,1,1,0,0,160.035919,4657,6975,9088,10469,60258,26524,10558,10983,14119,19705,60264,26532
1701101173,10,1,1,0,0,212.292663,6383,9680,12687,14426,65535,31460,14368,14630,18189,24467,65535,31495
1701101474,10,1,1,0,0,267.189636,7491,11199,14731,17302,65535,43087,17860,18825,23820,32298,65535,43118
1701101775,10,1,1,0,0,277.666687,7853,11840,15629,18235,65535,42022,18719,19524,24181,32019,65535,42049
1701102076,10,1,1,0,0,312.017456,8830,13274,17496,20349,65535,45943,20903,21749,26584,34771,65535,45929
1701102377,10,1,1,0,0,337.301605,9885,14875,19452,22343,65535,46486,22824,23506,28325,36351,65535,46521
1701102678,10,1,1,0,0,424.337188,11970,17974,23629,27450,65535,60144,28287,29444,35317,45257,65535,60166
1701102979,10,1,1,0,0,424.387969,12076,18113,23777,27668,65535,60428,28652,29870,35637,45302,65535,60440
1701103280,10,1,1,0,0,489.659118,13776,20703,27324,32037,65535,65535,33443,35027,41817,52908,65535,65535
1701103581,10,1,1,0,0,489.614959,13839,20775,27375,32074,65535,65535,33475,34988,41489,52001,65535,65535
1701103882,10,1,1,0,0,629.308349,17467,26135,34578,40883,65535,65535,43057,45483,53978,65535,65535,65535
1701104183,10,1,1,0,0,700.020324,19096,28610,37981,45165,65535,65535,47971,50768,60562,65535,65535,65535
