Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1698076936,10,1,0,0,0,615.622924,16158,24114,31583,38218,65535,65535,41286,43185,50563,62206,65535,65535
1698077236,10,1,0,0,0,654.283630,17060,25254,33183,40535,65535,65535,43998,46437,54117,65535,65535,65535
1698077536,10,1,0,0,0,709.861633,19649,29276,38358,46127,65535,65535,50225,52252,61070,65535,65535,65535
1698077836,10,1,0,0,0,779.183410,21191,31808,41640,50799,65535,65535,55393,57976,65535,65535,65535,65535
1698078136,10,1,0,0,0,1007.739440,26903,39370,51215,61897,65535,65535,65535,65535,65535,65535,65535,65535
1698078436,10,1,0,0,0,1153.121215,30775,45545,60447,65535,65535,65535,65535,65535,65535,65535,65535,65535
1698078736,10,1,0,0,0,1272.218139,32156,46656,61385,65535,65535,65535,65535,65535,65535,65535,65535,65535
1698079036,10,1,0,0,0,1368.288574,35324,50272,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1698079336,10,1,0,0,0,1580.509277,40391,58459,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1698079636,10,1,0,0,0,1648.654418,42886,62487,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1698079936,10,1,0,0,0,1721.532592,43981,63615,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1698080236,10,1,0,0,0,1513.652221,40286,59541,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
