Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1688724249,10,1,1,1,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1688724549,10,1,1,1,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1688724849,10,1,1,1,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1688725149,10,1,1,1,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1688725449,10,1,1,1,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1688725749,10,1,1,1,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1688726049,10,1,1,1,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1688726349,10,1,1,1,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1688726649,10,1,1,1,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1688726949,10,1,1,1,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1688727249,10,1,1,1,0,nan,0,0,0,0,1,0,0,0,0,0,1,0
1688727549,10,1,1,1,0,nan,0,0,0,0,1,0,0,0,0,0,1,0
