Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1700755253,10,0,1,0,0,123.461914,1909,2571,3381,4698,28634,12512,6006,6832,8902,12234,28654,12519
1700755553,10,0,1,0,0,137.903991,2070,2767,3650,5124,31223,13490,6627,7574,9755,13135,31216,13488
1700755853,10,0,1,0,0,155.967269,2256,3009,3983,5612,33910,14567,7318,8377,10671,14110,33931,14572
1700756153,10,0,1,0,0,172.285369,2491,3331,4398,6185,37248,16256,8073,9252,11674,15233,37255,16262
1700756453,10,0,1,0,0,188.603790,2706,3614,4762,6695,40315,17909,8751,10053,12570,16206,40329,17912
1700756753,10,0,1,0,0,194.127853,2823,3728,4911,6945,42482,19062,9110,10537,13086,16710,42402,19035
1700757053,10,0,1,0,0,214.151031,3070,3999,5212,7362,47245,22628,9764,11386,14083,17944,47254,22648
1700757353,10,0,1,0,0,231.104888,3456,4479,5751,8051,53800,27947,10636,12488,15383,19619,53815,27960
1700757653,10,0,1,0,0,261.523254,4119,5247,6591,9127,65141,37442,11989,14303,17589,22703,65158,37475
1700757953,10,0,1,0,0,389.731323,10971,15350,18452,23466,65535,65535,28204,33235,39378,53413,65535,65535
1700758253,10,0,1,0,0,1633.532592,58657,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1700758553,10,0,1,0,0,1930.767944,31416,31529,35594,48039,65535,65535,65535,65535,65535,65535,65535,65535
