Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1691078625,10,1,0,0,0,6655.337890,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1691078925,10,1,0,0,0,5309.094726,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1691079225,10,1,0,0,0,5076.628906,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1691079525,10,1,0,0,0,5458.223632,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1691079825,10,1,0,0,0,5182.894531,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1691080125,10,1,0,0,0,5231.140136,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1691080425,10,1,0,0,0,5422.070312,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1691080725,10,1,0,0,0,5619.892089,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1691081025,10,1,0,0,0,5662.245117,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1691081325,10,1,0,0,0,6231.848144,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1691081625,10,1,0,0,0,8236.148437,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1691081925,10,1,0,0,0,13086.857421,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
