Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1688436148,10,0,1,0,0,527.706542,24531,34581,40882,44423,65535,65535,42895,41478,41885,45352,65535,65535
1688436448,10,0,1,0,0,503.459838,23179,32539,38421,41981,65535,65535,40569,39487,39820,43329,65535,65535
1688436748,10,0,1,0,0,497.410583,22927,32253,38180,41751,65535,65535,40370,39254,39712,43357,65535,65535
1688437048,10,0,1,0,0,488.093505,22420,31581,37425,40954,65535,65535,39408,38371,38836,42625,65535,65535
1688437348,10,0,1,0,0,481.090911,22065,31261,37144,40503,65535,65535,39010,37760,38418,41950,65535,65535
1688437648,10,0,1,0,0,456.609649,21024,29747,35355,38619,65535,65535,37165,36038,36677,40257,65535,65535
1688437948,10,0,1,0,0,448.557250,20567,29167,34729,37919,65535,65535,36483,35371,36122,39722,65535,65535
1688438248,10,0,1,0,0,436.488220,19827,28170,33654,36704,65535,65535,35190,34086,34899,38420,65535,65535
1688438548,10,0,1,0,0,426.637634,19075,27075,32318,35433,65535,65535,34106,33172,34053,37918,65535,65535
1688438848,10,0,1,0,0,418.583282,18681,26608,31904,34982,65535,65535,33553,32665,33716,37705,65535,65535
1688439148,10,0,1,0,0,393.395141,17546,24978,29939,32843,65535,65535,31501,30662,31637,35415,65535,65535
1688439448,10,0,1,0,0,368.380279,16095,23099,27859,30538,65535,65535,29287,28292,29307,32920,65535,65535
