Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1698753775,10,0,1,1,0,1.306773,24,66,150,147,929,82,228,352,476,359,928,82
1698754076,10,0,1,1,0,1.291539,24,66,149,145,917,80,224,347,469,354,917,80
1698754377,10,0,1,1,0,1.284396,24,65,147,144,910,80,222,344,465,352,910,80
1698754678,10,0,1,1,0,1.278759,23,64,145,143,903,80,220,342,462,349,902,80
1698754979,10,0,1,1,0,1.265590,23,63,144,140,892,78,218,338,457,345,893,80
1698755280,10,0,1,1,0,1.251304,23,62,143,139,882,78,215,334,451,341,882,78
1698755581,10,0,1,1,0,1.236070,23,60,141,137,870,78,212,328,446,336,871,76
1698755882,10,0,1,1,0,1.223849,22,60,140,136,861,76,210,325,439,332,861,76
1698756183,10,0,1,1,0,1.215759,23,60,138,134,853,76,208,322,436,330,854,76
1698756484,10,0,1,1,0,1.220837,22,60,138,134,854,76,208,322,437,331,854,76
1698756785,10,0,1,1,0,1.207671,22,59,136,133,846,74,206,319,433,327,845,76
1698757086,10,0,1,1,0,1.202032,22,59,135,132,841,74,205,317,430,325,840,74
