Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1698847260,10,0,1,1,0,1.080411,17,42,111,130,726,50,203,304,383,258,725,50
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1698847561,10,0,1,1,0,1.087017,17,42,112,131,729,50,204,305,385,259,728,50
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1698847862,10,0,1,1,0,1.083973,18,42,112,131,727,50,204,304,383,258,727,50
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1698848163,10,0,1,1,0,1.081967,18,43,112,131,727,50,204,303,382,258,727,52
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1698848464,10,0,1,1,0,1.099307,19,44,114,134,739,54,206,307,386,262,740,52
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1698848765,10,0,1,1,0,1.131449,20,46,118,137,761,58,210,312,392,268,761,58
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1698849066,10,0,1,1,0,1.203319,26,54,129,149,819,74,221,320,405,285,820,74
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1698849367,10,0,1,1,0,1.401034,42,80,161,182,986,124,249,348,440,334,986,122
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1698849668,10,0,1,1,0,1.878515,77,135,234,257,1365,234,316,409,519,447,1366,234
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1698849969,10,0,1,1,0,2.777404,145,242,371,401,2104,472,444,526,668,658,2103,472
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1698850270,10,0,1,1,0,4.530320,272,444,639,683,3394,832,701,757,955,1042,3395,830
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1698850571,10,0,1,1,0,7.231976,472,759,1054,1127,5323,1314,1111,1128,1404,1622,5323,1316
