Timestamp,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1686506405,0,1,0,0,1,29,31,39,50,671,744,61,59,61,65,672,744
1686506411,0,1,0,0,1,29,31,39,50,673,746,61,60,61,65,672,746
1686506417,0,1,0,0,1,29,31,39,50,673,744,61,59,62,66,674,744
1686506423,0,1,0,0,1,29,31,39,50,676,748,61,60,62,67,676,748
1686506429,0,1,0,0,1,29,31,39,50,671,744,60,60,61,66,672,744
1686506435,0,1,0,0,1,29,31,39,50,675,746,61,60,61,66,674,746
1686506441,0,1,0,0,1,29,32,40,50,673,744,61,60,61,66,673,744
1686506447,0,1,0,0,1,29,31,39,50,676,746,61,61,62,67,676,746
1686506453,0,1,0,0,1,29,31,39,50,672,742,60,60,61,66,672,744
1686506459,0,1,0,0,1,29,32,39,50,672,744,60,60,61,66,672,744
1686506465,0,1,0,0,1,29,31,39,51,674,746,61,59,62,66,673,746
1686506471,0,1,0,0,1,29,32,39,50,675,748,61,60,61,66,676,750
1686506477,0,1,0,0,1,29,31,39,50,675,748,61,60,62,66,675,748
1686506483,0,1,0,0,1,29,31,40,50,677,748,61,60,61,66,677,750
1686506489,0,1,0,0,1,29,31,39,51,675,748,60,60,61,66,675,748
1686506495,0,1,0,0,1,29,31,39,50,674,748,61,60,61,66,674,746
1686506501,0,1,0,0,1,29,32,39,51,677,748,61,60,62,67,676,750
1686506507,0,1,0,0,1,29,32,39,50,678,748,61,60,62,66,677,750
1686506513,0,1,0,0,1,30,31,39,50,676,750,61,60,61,66,676,748
1686506519,0,1,0,0,1,29,31,39,50,674,746,61,60,61,66,674,748
1686506525,0,1,0,0,1,29,31,39,51,673,746,60,60,61,66,673,746
1686506531,0,1,0,0,1,29,32,39,50,673,746,61,60,61,66,672,746
1686506537,0,1,0,0,1,29,31,39,50,672,746,60,59,61,66,671,744
1686506543,0,1,0,0,1,29,31,39,50,674,746,61,60,61,66,674,748
1686506549,0,1,0,0,1,29,31,39,51,674,748,61,60,61,67,674,748
1686506555,0,1,0,0,1,29,31,39,50,675,748,60,60,61,66,675,748
1686506561,0,1,0,0,1,29,32,39,50,675,748,61,59,61,66,676,748
1686506567,0,1,0,0,1,29,31,40,50,677,750,61,61,62,67,676,750
1686506573,0,1,0,0,1,29,32,39,51,678,750,61,60,61,67,677,752
1686506579,0,1,0,0,1,29,32,40,51,679,754,62,60,61,67,679,752
1686506585,0,1,0,0,1,29,31,39,50,676,750,61,60,61,66,676,750
1686506591,0,1,0,0,1,29,32,39,50,678,750,61,60,61,66,677,752
1686506597,0,1,0,0,1,29,32,39,50,677,750,61,60,62,66,676,750
1686506603,0,1,0,0,1,29,31,39,50,676,748,61,60,61,66,676,750
1686506609,0,1,0,0,1,29,31,39,50,676,748,61,60,61,66,676,748
