Timestamp,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1685710800,0,1,0,0,1254,9999,14888,19123,21400,65535,34935,20694,19641,23761,25861,65535,34958
1685710806,0,1,0,0,1254,10013,14916,19164,21423,65535,34950,20721,19672,23804,25880,65535,34994
1685710812,0,1,0,0,1255,10041,14946,19205,21469,65535,34977,20768,19709,23837,25916,65535,34976
1685710818,0,1,0,0,1255,10054,14972,19238,21506,65535,34958,20784,19732,23862,25929,65535,34952
1685710824,0,1,0,0,1300,10076,15001,19280,21548,65535,35049,20835,19777,23918,25983,65535,35086
1685710830,0,1,0,0,1301,10098,15019,19301,21564,65535,35144,20871,19806,23943,26008,65535,35141
1685710836,0,1,0,0,1301,10113,15051,19346,21624,65535,35132,20902,19846,23978,26042,65535,35152
1685710842,0,1,0,0,1302,10134,15086,19380,21655,65535,35147,20944,19875,24018,26063,65535,35158
1685710848,0,1,0,0,1302,10159,15120,19412,21695,65535,35099,20987,19915,24054,26108,65535,35124
1685710854,0,1,0,0,1303,10174,15150,19446,21734,65535,35142,21024,19948,24091,26128,65535,35147
1685710860,0,1,0,0,1303,10195,15182,19499,21781,65535,35233,21063,19990,24126,26192,65535,35234
1685710866,0,1,0,0,1304,10214,15211,19533,21831,65535,35270,21109,20026,24160,26203,65535,35276
1685710872,0,1,0,0,1304,10237,15234,19562,21868,65535,35280,21141,20058,24210,26242,65535,35291
1685710878,0,1,0,0,1305,10256,15259,19606,21898,65535,35238,21181,20098,24251,26274,65535,35270
1685710884,0,1,0,0,1305,10278,15290,19636,21940,65535,35264,21217,20131,24274,26314,65535,35288
1685710890,0,1,0,0,1310,10299,15318,19673,21979,65535,35369,21264,20173,24317,26347,65535,35384
1685710896,0,1,0,0,1311,10319,15347,19709,22017,65535,35399,21302,20211,24359,26388,65535,35413
1685710902,0,1,0,0,1311,10336,15378,19750,22055,65535,35440,21340,20245,24410,26419,65535,35456
1685710908,0,1,0,0,1312,10358,15398,19779,22087,65535,35444,21374,20273,24435,26443,65535,35447
1685710914,0,1,0,0,1312,10373,15430,19817,22131,65535,35426,21407,20310,24470,26473,65535,35438
1685710920,0,1,0,0,1313,10396,15462,19853,22163,65535,35435,21437,20343,24508,26507,65535,35478
1685710926,0,1,0,0,1314,10415,15487,19891,22209,65535,35507,21477,20383,24543,26544,65535,35522
1685710932,0,1,0,0,1314,10427,15513,19915,22239,65535,35579,21512,20409,24578,26574,65535,35581
1685710938,0,1,0,0,1315,10459,15550,19956,22291,65535,35606,21567,20461,24619,26624,65535,35618
1685710944,0,1,0,0,1315,10479,15578,19999,22328,65535,35618,21607,20491,24662,26653,65535,35644
1685710950,0,1,0,0,1320,10498,15610,20041,22376,65535,35641,21642,20529,24687,26691,65535,35668
1685710956,0,1,0,0,1321,10518,15636,20073,22405,65535,35695,21684,20559,24728,26723,65535,35680
1685710962,0,1,0,0,1321,10537,15671,20113,22455,65535,35648,21710,20595,24772,26757,65535,35648
1685710968,0,1,0,0,1322,10557,15689,20143,22479,65535,35759,21743,20627,24799,26794,65535,35752
1685710974,0,1,0,0,1322,10570,15715,20167,22526,65535,35795,21790,20669,24839,26837,65535,35819
1685710980,0,1,0,0,1323,10596,15743,20208,22554,65535,35828,21820,20705,24888,26865,65535,35848
1685710986,0,1,0,0,1324,10619,15790,20255,22604,65535,35932,21876,20753,24941,26926,65535,35942
1685710992,0,1,0,0,1324,10636,15812,20285,22648,65535,35945,21911,20800,24984,26976,65535,35974
1685710998,0,1,0,0,1325,10663,15852,20324,22695,65535,35917,21962,20840,25012,26993,65535,35918
1685711004,0,1,0,0,1325,10685,15878,20372,22729,65535,35900,21998,20868,25055,27024,65535,35890
1685711010,0,1,0,0,1330,10701,15903,20409,22774,65535,35859,22025,20897,25095,27055,65535,35859
1685711016,0,1,0,0,1331,10711,15929,20440,22802,65535,35729,22062,20926,25109,27067,65535,35720
1685711022,0,1,0,0,1330,10708,15920,20422,22806,65535,35597,22072,20928,25114,27059,65535,35578
1685711028,0,1,0,0,1332,10738,15970,20483,22862,65535,35438,22131,20982,25164,27105,65535,35432
1685711034,0,1,0,0,1332,10759,15995,20516,22906,65535,35257,22154,21017,25189,27123,65535,35258
1685711040,0,1,0,0,1332,10777,16029,20566,22943,65535,35018,22202,21040,25209,27123,65535,35016
1685711046,0,1,0,0,1333,10787,16056,20596,22976,65535,34793,22232,21057,25237,27133,65535,34778
1685711052,0,1,0,0,1333,10800,16080,20627,23002,65535,34564,22268,21087,25243,27154,65535,34565
1685711058,0,1,0,0,1334,10813,16100,20655,23038,65535,34318,22291,21114,25258,27146,65535,34338
1685711064,0,1,0,0,1334,10833,16129,20706,23091,65535,34182,22325,21140,25293,27169,65535,34180
1685711070,0,1,0,0,1335,10842,16152,20737,23131,65535,33990,22379,21175,25320,27181,65535,33987
1685711076,0,1,0,0,1340,10864,16184,20768,23169,65535,33807,22399,21209,25354,27194,65535,33795
1685711082,0,1,0,0,1340,10880,16206,20794,23200,65535,33618,22451,21241,25388,27218,65535,33634
1685711088,0,1,0,0,1341,10899,16244,20846,23247,65535,33528,22490,21283,25437,27261,65535,33543
1685711094,0,1,0,0,1342,10916,16273,20893,23304,65535,33397,22546,21327,25475,27302,65535,33382
1685711100,0,1,0,0,1342,10938,16312,20937,23355,65535,33367,22606,21373,25526,27354,65535,33344
1685711106,0,1,0,0,1343,10971,16368,21003,23436,65535,33267,22678,21446,25600,27414,65535,33310
1685711112,0,1,0,0,1344,11001,16401,21051,23491,65535,33357,22735,21498,25654,27492,65535,33369
1685711118,0,1,0,0,1345,11032,16445,21097,23560,65535,33537,22797,21560,25746,27568,65535,33535
1685711124,0,1,0,0,1350,11055,16476,21148,23610,65535,33726,22863,21629,25815,27660,65535,33750
1685711130,0,1,0,0,1351,11094,16531,21216,23693,65535,34056,22958,21725,25942,27796,65535,34096
1685711136,0,1,0,0,1354,11173,16655,21370,23847,65535,34463,23072,21855,26103,27970,65535,34488
1685711142,0,1,0,0,1354,11188,16653,21383,23870,65535,34907,23157,21932,26205,28094,65535,34928
1685711148,0,1,0,0,1400,11222,16696,21435,23936,65535,35350,23237,22020,26295,28220,65535,35366
1685711154,0,1,0,0,1401,11241,16713,21469,23995,65535,35824,23272,22068,26380,28313,65535,35849
1685711160,0,1,0,0,1402,11278,16773,21522,24060,65535,36225,23362,22163,26495,28453,65535,36246
1685711166,0,1,0,0,1403,11310,16819,21594,24138,65535,36631,23418,22230,26585,28551,65535,36652
1685711172,0,1,0,0,1404,11354,16868,21660,24202,65535,37022,23508,22325,26681,28692,65535,37037
1685711178,0,1,0,0,1405,11384,16920,21720,24275,65535,37397,23579,22401,26778,28791,65535,37422
1685711184,0,1,0,0,1410,11427,16960,21776,24349,65535,37866,23670,22483,26894,28924,65535,37901
1685711190,0,1,0,0,1411,11469,17010,21842,24429,65535,38423,23745,22575,27012,29070,65535,38419
1685711196,0,1,0,0,1412,11500,17056,21896,24490,65535,38782,23826,22647,27101,29169,65535,38767
1685711202,0,1,0,0,1413,11530,17104,21957,24552,65535,39117,23892,22715,27184,29282,65535,39151
