Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1701352870,7,1,1,0,0,946.782104,30228,47369,63034,65535,65535,65535,65535,65535,65535,65535,65535,65535
1701353171,7,1,1,0,0,886.525756,27938,43773,58296,65535,65535,65535,65535,65535,65535,65535,65535,65535
1701353472,7,1,1,0,0,851.767395,27046,42440,56385,65535,65535,65535,65535,65535,65535,65535,65535,65535
1701353773,7,1,1,0,0,860.325988,27089,42647,56719,65535,65535,65535,65535,65535,65535,65535,65535,65535
1701354074,7,1,1,0,0,749.075927,23920,37769,50415,59484,65535,65535,65535,65535,65535,65535,65535,65535
1701354375,7,1,1,0,0,659.827758,21192,33506,44465,52476,65535,65535,57734,60265,65535,65535,65535,65535
1701354676,7,1,1,0,0,734.081359,23668,37379,49470,58064,65535,65535,63544,65535,65535,65535,65535,65535
1701354977,7,1,1,0,0,756.409851,24235,38268,50789,59863,65535,65535,65535,65535,65535,65535,65535,65535
1701355278,7,1,1,0,0,831.330932,26160,41412,55276,65456,65535,65535,65535,65535,65535,65535,65535,65535
1701355579,7,1,1,0,0,847.922241,26678,42160,56481,65535,65535,65535,65535,65535,65535,65535,65535,65535
1701355880,7,1,1,0,0,774.918579,24322,38379,51393,60815,65535,65535,65535,65535,65535,65535,65535,65535
1701356181,7,1,1,0,0,676.416503,21270,33485,44809,52882,65535,65535,58075,60880,65535,65535,65535,65535
