Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1700355682,7,1,1,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1700355983,7,1,1,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1700356284,7,1,1,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1700356585,7,1,1,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1700356886,7,1,1,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1700357187,7,1,1,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1700357488,7,1,1,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1700357789,7,1,1,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1700358090,7,1,1,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1700358391,7,1,1,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1700358692,7,1,1,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1700358993,7,1,1,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
