Timestamp,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1686718800,1,1,1,0,298.995361,1689,1302,1868,4017,65535,4952,27016,50331,41366,14668,65535,4962
1686718805,1,1,1,0,298.995361,1692,1302,1870,4023,65535,4960,27019,50301,41365,14678,65535,4964
1686718810,1,1,1,0,298.995361,1691,1302,1869,4016,65535,4954,27022,50328,41374,14678,65535,4962
1686718815,1,1,1,0,298.995361,1690,1301,1868,4019,65535,4954,27010,50296,41369,14673,65535,4964
1686718820,1,1,1,0,298.995361,1689,1302,1869,4020,65535,4954,27013,50322,41361,14674,65535,4962
1686718825,1,1,1,0,298.995361,1689,1302,1870,4022,65535,4956,27012,50327,41351,14676,65535,4962
1686718830,1,1,1,0,295.071441,1691,1303,1870,4020,65535,4958,27004,50330,41372,14677,65535,4962
1686718835,1,1,1,0,298.995361,1690,1301,1869,4021,65535,4960,27001,50326,41373,14678,65535,4962
1686718840,1,1,1,0,298.995361,1690,1303,1871,4021,65535,4960,27011,50336,41381,14681,65535,4964
1686718845,1,1,1,0,298.995361,1692,1302,1869,4022,65535,4960,27036,50355,41374,14685,65535,4966
1686718850,1,1,1,0,298.995361,1691,1301,1870,4022,65535,4956,27025,50367,41400,14678,65535,4966
1686718855,1,1,1,0,298.995361,1690,1302,1869,4018,65535,4954,27003,50325,41361,14673,65535,4964
1686718860,1,1,1,0,298.995361,1691,1301,1869,4020,65535,4960,27021,50337,41404,14676,65535,4964
1686718865,1,1,1,0,298.995361,1689,1301,1869,4019,65535,4954,27006,50335,41386,14671,65535,4962
1686718870,1,1,1,0,298.995361,1690,1302,1871,4023,65535,4960,27028,50345,41372,14679,65535,4966
1686718875,1,1,1,0,298.995361,1690,1301,1868,4019,65535,4958,27007,50316,41363,14679,65535,4962
1686718880,1,1,1,0,298.995361,1691,1301,1869,4018,65535,4954,27014,50330,41368,14670,65535,4960
1686718885,1,1,1,0,298.995361,1691,1302,1869,4022,65535,4958,27005,50329,41369,14679,65535,4964
1686718890,1,1,1,0,298.995361,1691,1302,1870,4023,65535,4960,27031,50345,41375,14683,65535,4964
1686718895,1,1,1,0,298.995361,1690,1303,1870,4020,65535,4960,27011,50320,41372,14675,65535,4964
1686718900,1,1,1,0,298.995361,1689,1302,1869,4020,65535,4956,27008,50333,41356,14671,65535,4960
1686718905,1,1,1,0,298.995361,1689,1302,1869,4022,65535,4958,27006,50335,41370,14666,65535,4960
1686718910,1,1,1,0,298.995361,1690,1303,1869,4020,65535,4960,27014,50340,41378,14673,65535,4962
1686718915,1,1,1,0,298.995361,1691,1302,1868,4020,65535,4956,27015,50337,41371,14675,65535,4964
