Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1688897019,7,1,0,1,0,190.626678,1597,1236,1769,3884,64826,4696,26314,48210,39072,13423,64863,4704
1688897319,7,1,0,1,0,194.554519,1603,1242,1776,3898,65091,4716,26374,48380,39205,13497,65078,4720
1688897619,7,1,0,1,0,194.554519,1602,1239,1774,3894,64995,4710,26344,48317,39169,13474,64998,4714
1688897919,7,1,0,1,0,190.626678,1600,1238,1772,3889,64922,4704,26344,48311,39115,13450,64934,4712
1688898219,7,1,0,1,0,190.626678,1598,1237,1769,3884,64811,4698,26310,48263,39071,13428,64872,4708
1688898519,7,1,0,1,0,190.626678,1596,1235,1767,3881,64825,4694,26300,48243,39033,13412,64821,4700
1688898819,7,1,0,1,0,190.626678,1592,1232,1762,3869,64578,4684,26268,48140,38913,13339,64654,4690
1688899119,7,1,0,1,0,190.626678,1589,1229,1757,3864,64464,4672,26221,48042,38822,13289,64521,4680
1688899419,7,1,0,1,0,190.626678,1585,1228,1754,3857,64383,4664,26190,47966,38720,13262,64402,4672
1688899719,7,1,0,1,0,186.703094,1585,1226,1753,3856,64337,4660,26183,47962,38736,13253,64382,4670
1688900019,7,1,0,1,0,190.626678,1566,1210,1731,3809,63541,4606,25970,47550,38418,13151,63902,4636
1688900319,7,1,0,1,0,190.626678,1591,1231,1761,3870,64592,4678,26252,48107,38875,13320,64598,4686
