Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1692100896,7,1,1,1,0,nan,0,0,0,0,4,0,0,1,0,0,4,0
1692101196,7,1,1,1,0,nan,0,0,0,0,6,0,0,1,0,0,6,0
1692101496,7,1,1,1,0,nan,0,0,0,0,9,0,0,1,1,1,8,0
1692101796,7,1,1,1,0,nan,0,0,0,0,15,2,1,3,2,2,15,2
1692102096,7,1,1,1,0,nan,0,0,1,2,29,10,3,4,5,6,29,10
1692102396,7,1,1,1,0,nan,3,4,6,7,67,34,8,9,11,16,67,34
1692102696,7,1,1,1,0,inf,11,15,19,21,167,100,20,22,28,42,167,102
1692102996,7,1,1,1,0,4.080000,32,43,51,58,469,330,53,58,77,119,469,332
1692103296,7,1,1,1,0,0.000000,78,101,120,136,1084,798,127,139,188,288,1084,798
1692103596,7,1,1,1,0,5.553376,155,204,248,284,2107,1482,271,290,391,585,2109,1483
1692103897,7,1,1,1,0,10.340816,275,371,464,536,3638,2364,519,541,718,1042,3644,2368
1692104198,7,1,1,1,0,17.451051,454,629,804,930,5777,3472,903,916,1191,1666,5776,3472
