Timestamp,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1686895204,0,1,0,0,0.007150,0,0,0,0,0,0,0,0,0,0,0,0
1686895210,0,1,0,0,0.007150,0,0,0,0,0,0,0,0,0,0,0,0
1686895216,0,1,0,0,0.007150,0,0,0,0,0,0,0,0,0,0,0,0
1686895222,0,1,0,0,0.007944,0,0,0,0,0,0,0,0,0,0,0,0
1686895228,0,1,0,0,0.008171,0,0,0,0,0,0,0,0,0,0,0,0
1686895234,0,1,0,0,0.008171,0,0,0,0,0,0,0,0,0,0,0,0
1686895240,0,1,0,0,0.007944,0,0,0,0,0,0,0,0,0,0,0,0
1686895246,0,1,0,0,0.010724,0,0,0,0,0,0,0,0,0,0,0,0
1686895252,0,1,0,0,0.010724,0,0,0,0,0,0,0,0,0,0,0,0
1686895258,0,1,0,0,0.012869,0,0,0,0,0,0,0,0,0,0,0,0
1686895264,0,1,0,0,0.010724,0,0,0,0,0,0,0,0,0,0,0,0
1686895270,0,1,0,0,0.009533,0,0,0,0,0,0,0,0,0,0,0,0
1686895276,0,1,0,0,0.008171,0,0,0,0,0,0,0,0,0,0,0,0
1686895282,0,1,0,0,0.007944,0,0,0,0,0,0,0,0,0,0,0,0
1686895288,0,1,0,0,0.007944,0,0,0,0,0,0,0,0,0,0,0,0
1686895294,0,1,0,0,0.007944,0,0,0,0,0,0,0,0,0,0,0,0
1686895300,0,1,0,0,0.008171,0,0,0,0,0,0,0,0,0,0,0,0
1686895306,0,1,0,0,0.007944,0,0,0,0,0,0,0,0,0,0,0,0
1686895312,0,1,0,0,0.008171,0,0,0,0,0,0,0,0,0,0,0,0
1686895318,0,1,0,0,0.007944,0,0,0,0,0,0,0,0,0,0,0,0
1686895324,0,1,0,0,0.008171,0,0,0,0,0,0,0,0,0,0,0,0
1686895330,0,1,0,0,0.008171,0,0,0,0,0,0,0,0,0,0,0,0
1686895336,0,1,0,0,0.007944,0,0,0,0,0,0,0,0,0,0,0,0
1686895342,0,1,0,0,0.008171,0,0,0,0,0,0,0,0,0,0,0,0
1686895348,0,1,0,0,0.007944,0,0,0,0,0,0,0,0,0,0,0,0
1686895354,0,1,0,0,0.008171,0,0,0,0,0,0,0,0,0,0,0,0
1686895360,0,1,0,0,0.007944,0,0,0,0,0,0,0,0,0,0,0,0
1686895366,0,1,0,0,0.008171,0,0,0,0,0,0,0,0,0,0,0,0
1686895372,0,1,0,0,0.008171,0,0,0,0,0,0,0,0,0,0,0,0
1686895378,0,1,0,0,0.008171,0,0,0,0,0,0,0,0,0,0,0,0
1686895384,0,1,0,0,0.008171,0,0,0,0,0,0,0,0,0,0,0,0
1686895390,0,1,0,0,0.007944,0,0,0,0,0,0,0,0,0,0,0,0
1686895396,0,1,0,0,0.007944,0,0,0,0,0,0,0,0,0,0,0,0
1686895402,0,1,0,0,0.008171,0,0,0,0,0,0,0,0,0,0,0,0
1686895408,0,1,0,0,0.007944,0,0,0,0,0,0,0,0,0,0,0,0
1686895414,0,1,0,0,0.007944,0,0,0,0,0,0,0,0,0,0,0,0
1686895420,0,1,0,0,0.008171,0,0,0,0,0,0,0,0,0,0,0,0
1686895426,0,1,0,0,0.007944,0,0,0,0,0,0,0,0,0,0,0,0
1686895432,0,1,0,0,0.008171,0,0,0,0,0,0,0,0,0,0,0,0
1686895438,0,1,0,0,0.007944,0,0,0,0,0,0,0,0,0,0,0,0
1686895444,0,1,0,0,0.007944,0,0,0,0,0,0,0,0,0,0,0,0
1686895450,0,1,0,0,0.009533,0,0,0,0,0,0,0,0,0,0,0,0
1686895456,0,1,0,0,0.007944,0,0,0,0,0,0,0,0,0,0,0,0
1686895462,0,1,0,0,0.008171,0,0,0,0,0,0,0,0,0,0,0,0
1686895468,0,1,0,0,0.008171,0,0,0,0,0,0,0,0,0,0,0,0
1686895474,0,1,0,0,0.007944,0,0,0,0,0,0,0,0,0,0,0,0
