Timestamp,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1686693600,1,1,1,0,302.948577,1783,1476,2084,4287,65535,6354,27379,50049,41076,14283,65535,6358
1686693605,1,1,1,0,302.948577,1784,1477,2086,4289,65535,6356,27397,50083,41114,14308,65535,6370
1686693610,1,1,1,0,302.948577,1785,1478,2087,4297,65535,6352,27423,50138,41180,14327,65535,6358
1686693615,1,1,1,0,302.948577,1789,1480,2093,4303,65535,6384,27462,50192,41233,14349,65535,6392
1686693620,1,1,1,0,302.948577,1791,1481,2093,4303,65535,6390,27456,50188,41246,14357,65535,6394
1686693625,1,1,1,0,302.948577,1791,1484,2095,4310,65535,6394,27471,50227,41280,14378,65535,6400
1686693630,1,1,1,0,306.850006,1791,1483,2094,4305,65535,6384,27447,50206,41285,14383,65535,6390
1686693635,1,1,1,0,306.850006,1793,1482,2096,4309,65535,6380,27476,50259,41320,14394,65535,6390
1686693640,1,1,1,0,306.850006,1793,1485,2097,4312,65535,6392,27501,50290,41361,14409,65535,6406
1686693645,1,1,1,0,306.850006,1793,1484,2095,4310,65535,6386,27498,50306,41373,14418,65535,6388
1686693650,1,1,1,0,306.850006,1795,1487,2099,4317,65535,6402,27516,50348,41400,14437,65535,6410
1686693655,1,1,1,0,306.850006,1796,1487,2100,4317,65535,6406,27518,50361,41407,14441,65535,6414
1686693660,1,1,1,0,306.850006,1798,1488,2102,4322,65535,6408,27544,50390,41457,14459,65535,6420
1686693665,1,1,1,0,306.850006,1795,1485,2098,4315,65535,6368,27525,50376,41444,14453,65535,6368
1686693670,1,1,1,0,306.850006,1796,1484,2099,4318,65535,6372,27539,50398,41469,14471,65535,6380
1686693675,1,1,1,0,306.850006,1796,1485,2099,4317,65535,6382,27531,50411,41484,14472,65535,6384
1686693680,1,1,1,0,306.850006,1797,1486,2101,4320,65535,6378,27544,50400,41483,14480,65535,6382
1686693685,1,1,1,0,306.850006,1796,1485,2101,4321,65535,6374,27565,50453,41518,14495,65535,6382
1686693690,1,1,1,0,306.850006,1797,1487,2101,4320,65535,6374,27577,50498,41538,14510,65535,6382
1686693695,1,1,1,0,306.850006,1798,1487,2103,4326,65535,6376,27579,50491,41557,14512,65535,6380
1686693700,1,1,1,0,306.850006,1798,1487,2104,4323,65535,6372,27563,50499,41563,14515,65535,6396
1686693705,1,1,1,0,306.850006,1801,1489,2106,4332,65535,6396,27587,50478,41569,14530,65535,6402
1686693710,1,1,1,0,306.850006,1799,1489,2106,4329,65535,6390,27612,50570,41632,14545,65535,6398
1686693715,1,1,1,0,306.850006,1802,1489,2108,4334,65535,6400,27613,50561,41647,14552,65535,6410
1686693720,1,1,1,0,306.850006,1800,1489,2106,4330,65535,6390,27615,50574,41642,14547,65535,6406
1686693725,1,1,1,0,306.850006,1801,1489,2105,4329,65535,6384,27604,50549,41626,14556,65535,6404
1686693730,1,1,1,0,306.850006,1805,1493,2111,4338,65535,6426,27623,50575,41663,14572,65535,6432
1686693735,1,1,1,0,310.754394,1806,1493,2112,4336,65535,6440,27619,50583,41671,14572,65535,6448
1686693740,1,1,1,0,306.850006,1802,1489,2108,4334,65535,6392,27621,50596,41682,14579,65535,6402
1686693745,1,1,1,0,306.850006,1804,1489,2109,4336,65535,6402,27611,50599,41689,14583,65535,6408
1686693750,1,1,1,0,310.754394,1805,1492,2110,4342,65535,6412,27641,50616,41714,14590,65535,6416
1686693755,1,1,1,0,310.754394,1806,1494,2114,4337,65535,6430,27632,50618,41708,14595,65535,6436
1686693760,1,1,1,0,310.754394,1807,1494,2113,4341,65535,6428,27656,50647,41749,14612,65535,6424
1686693765,1,1,1,0,310.754394,1810,1497,2116,4350,65535,6448,27640,50660,41762,14614,65535,6458
1686693770,1,1,1,0,310.754394,1807,1495,2112,4345,65535,6424,27671,50678,41781,14618,65535,6430
1686693775,1,1,1,0,310.754394,1808,1493,2113,4343,65535,6412,27680,50678,41800,14624,65535,6418
1686693780,1,1,1,0,310.754394,1807,1493,2111,4342,65535,6406,27661,50688,41784,14622,65535,6416
1686693785,1,1,1,0,310.754394,1808,1494,2114,4344,65535,6410,27684,50728,41822,14646,65535,6418
1686693790,1,1,1,0,310.754394,1808,1494,2114,4346,65535,6406,27677,50720,41833,14651,65535,6414
1686693795,1,1,1,0,310.754394,1809,1495,2115,4348,65535,6415,27675,50702,41822,14649,65535,6416
1686693800,1,1,1,0,310.754394,1808,1495,2116,4348,65535,6414,27690,50739,41850,14652,65535,6424
1686693805,1,1,1,0,310.754394,1807,1494,2114,4348,65535,6410,27678,50730,41838,14659,65535,6418
1686693810,1,1,1,0,310.754394,1812,1498,2118,4356,65535,6432,27716,50775,41885,14677,65535,6446
1686693815,1,1,1,0,310.754394,1810,1496,2116,4349,65535,6412,27681,50741,41859,14669,65535,6416
1686693820,1,1,1,0,310.754394,1809,1497,2117,4352,65535,6416,27709,50786,41895,14683,65535,6422
1686693825,1,1,1,0,310.754394,1812,1500,2122,4357,65535,6452,27705,50783,41893,14689,65535,6458
1686693830,1,1,1,0,310.754394,1814,1500,2121,4360,65535,6464,27715,50775,41894,14698,65535,6470
1686693835,1,1,1,0,310.754394,1812,1497,2119,4356,65535,6432,27705,50796,41927,14692,65535,6440
1686693840,1,1,1,0,310.754394,1814,1500,2121,4359,65535,6452,27711,50778,41926,14703,65535,6462
1686693845,1,1,1,0,310.754394,1812,1497,2118,4355,65535,6420,27719,50823,41938,14706,65535,6430
1686693850,1,1,1,0,310.754394,1815,1501,2123,4360,65535,6454,27718,50822,41948,14716,65535,6460
1686693855,1,1,0,0,16.319999,141,209,273,382,3084,1534,877,935,1173,378,3085,1534
1686693860,1,1,0,0,16.319999,142,210,274,383,3091,1540,879,937,1175,380,3102,1550
1686693865,1,1,0,0,16.319999,142,211,275,385,3103,1546,880,938,1176,379,3103,1546
1686693870,1,1,0,0,16.319999,140,209,273,381,3079,1530,875,932,1170,375,3072,1522
1686693875,1,1,0,0,16.319999,142,210,275,385,3099,1546,880,937,1175,380,3101,1546
1686693880,1,1,0,0,16.319999,142,210,275,384,3101,1548,879,937,1175,380,3104,1550
1686693885,1,1,0,0,16.319999,141,209,274,383,3093,1540,877,934,1171,378,3093,1544
1686693890,1,1,0,0,16.319999,142,210,275,384,3102,1548,878,936,1173,379,3099,1546
1686693895,1,1,0,0,16.319999,142,211,275,385,3098,1546,880,937,1175,380,3100,1546
1686693900,1,1,0,0,16.319999,142,210,275,385,3103,1550,880,937,1176,381,3105,1548
1686693905,1,1,0,0,16.319999,142,211,275,384,3102,1548,879,936,1173,380,3103,1546
1686693910,1,1,0,0,16.319999,138,206,270,378,3035,1482,872,928,1165,372,3038,1482
1686693915,1,1,0,0,16.319999,142,210,274,383,3092,1540,878,935,1173,378,3095,1544
1686693920,1,1,0,0,16.319999,141,208,273,381,3078,1524,877,933,1171,377,3083,1530
1686693925,1,1,0,0,16.319999,143,211,276,385,3110,1552,880,938,1175,382,3109,1554
1686693930,1,1,0,0,16.319999,143,211,276,386,3108,1558,880,936,1174,381,3108,1556
1686693935,1,1,0,0,16.319999,142,211,275,385,3107,1550,881,938,1176,381,3107,1552
1686693940,1,1,0,0,16.319999,142,211,276,385,3108,1551,880,938,1176,382,3107,1552
1686693945,1,1,0,0,16.319999,142,212,277,386,3108,1550,881,938,1175,381,3108,1550
1686693950,1,1,0,0,16.319999,142,211,276,385,3108,1550,881,939,1177,381,3109,1552
1686693955,1,1,0,0,16.319999,142,211,276,385,3106,1552,879,937,1175,381,3108,1550
1686693960,1,1,0,0,16.319999,142,211,276,385,3102,1548,879,937,1174,381,3103,1546
1686693965,1,1,0,0,16.319999,142,211,276,385,3106,1548,880,938,1176,381,3107,1550
1686693970,1,1,0,0,16.319999,143,211,276,385,3105,1548,881,939,1176,382,3106,1548
1686693975,1,1,0,0,16.319999,142,212,276,386,3106,1550,881,938,1176,382,3112,1552
1686693980,1,1,0,0,16.319999,142,211,276,386,3107,1551,881,938,1176,382,3109,1551
1686693985,1,1,0,0,16.319999,142,211,276,385,3108,1550,880,938,1176,382,3107,1550
1686693990,1,1,0,0,16.319999,142,211,276,385,3102,1544,880,938,1176,381,3107,1548
1686693995,1,1,0,0,16.319999,142,211,276,386,3111,1552,881,940,1176,383,3110,1552
1686694000,1,1,0,0,16.319999,143,211,276,387,3111,1554,882,939,1179,383,3111,1554
1686694005,1,1,0,0,16.319999,143,212,277,386,3111,1556,883,940,1178,383,3115,1554
1686694010,1,1,0,0,16.319999,143,211,276,386,3106,1548,881,938,1176,382,3106,1550
1686694015,1,1,0,0,16.319999,142,211,275,386,3106,1546,881,937,1176,381,3104,1546
1686694020,1,1,0,0,16.319999,141,211,275,384,3099,1542,880,936,1175,380,3099,1542
1686694025,1,1,0,0,16.319999,142,210,275,384,3097,1540,879,936,1174,380,3095,1538
1686694030,1,1,0,0,16.319999,143,211,276,386,3111,1552,882,940,1178,383,3113,1554
1686694035,1,1,0,0,16.319999,143,211,277,386,3113,1552,882,939,1177,382,3113,1556
1686694040,1,1,0,0,16.319999,142,211,275,386,3104,1546,881,938,1177,382,3106,1548
