Timestamp,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1686492005,0,1,0,0,0,1,2,3,6,80,60,8,7,9,12,80,60
1686492011,0,1,0,0,0,1,2,3,6,80,60,7,7,10,11,79,60
1686492017,0,1,0,0,0,1,1,3,6,80,60,8,7,10,11,79,60
1686492023,0,1,0,0,0,1,1,3,6,80,60,8,7,9,11,79,60
1686492029,0,1,0,0,0,1,1,4,6,79,60,7,7,9,11,79,60
1686492035,0,1,0,0,0,1,1,3,6,79,60,8,7,10,11,79,60
1686492041,0,1,0,0,0,1,1,3,6,79,60,8,7,9,11,79,60
1686492047,0,1,0,0,0,1,1,3,6,79,60,8,7,10,11,79,60
1686492053,0,1,0,0,0,1,2,3,6,79,60,8,7,10,11,79,60
1686492059,0,1,0,0,0,1,1,3,6,79,60,8,7,9,11,79,60
1686492065,0,1,0,0,0,1,2,3,6,79,60,8,7,10,11,79,60
1686492071,0,1,0,0,0,1,1,3,6,80,60,8,7,10,11,79,60
1686492077,0,1,0,0,0,1,1,4,6,80,60,8,7,9,12,80,60
1686492083,0,1,0,0,0,1,2,3,6,80,60,8,7,9,11,79,60
1686492089,0,1,0,0,0,1,2,3,6,81,60,8,6,9,12,80,60
1686492095,0,1,0,0,0,2,1,3,6,81,60,8,7,10,11,81,60
1686492101,0,1,0,0,0,1,1,4,6,80,62,8,7,10,11,80,62
1686492107,0,1,0,0,0,1,2,3,6,81,62,8,7,10,11,81,62
1686492113,0,1,0,0,0,1,1,3,6,81,62,8,7,10,12,81,62
1686492119,0,1,0,0,0,1,2,3,6,81,62,8,7,9,12,81,62
1686492125,0,1,0,0,0,1,1,4,6,82,62,8,7,10,11,82,62
1686492131,0,1,0,0,0,1,2,4,6,82,62,8,7,10,12,82,62
1686492137,0,1,0,0,0,1,1,3,6,83,62,8,7,10,12,82,62
1686492143,0,1,0,0,0,1,1,4,6,83,64,8,7,10,11,83,62
1686492149,0,1,0,0,0,1,2,4,6,83,64,8,7,10,11,83,64
1686492155,0,1,0,0,0,2,2,3,6,83,64,9,8,10,12,84,64
1686492161,0,1,0,0,0,1,1,4,6,83,64,8,7,10,12,84,64
1686492167,0,1,0,0,0,1,1,4,6,83,64,8,7,10,11,83,64
1686492173,0,1,0,0,0,1,2,4,6,83,64,8,7,10,12,83,64
1686492179,0,1,0,0,0,2,1,3,6,83,64,8,7,10,12,83,64
1686492185,0,1,0,0,0,1,2,4,6,83,64,8,7,10,12,83,62
1686492191,0,1,0,0,0,1,1,3,6,83,62,9,8,9,11,83,62
1686492197,0,1,0,0,0,1,2,3,6,83,62,8,7,10,12,82,62
1686492203,0,1,0,0,0,1,2,4,6,82,64,8,7,10,12,83,62
1686492209,0,1,0,0,0,1,2,4,6,83,62,8,7,10,11,82,62
1686492215,0,1,0,0,0,1,1,3,6,83,62,8,7,10,11,83,62
1686492221,0,1,0,0,0,2,1,4,6,83,62,8,8,10,12,83,62
1686492227,0,1,0,0,0,1,2,4,6,83,62,8,8,10,11,83,62
1686492233,0,1,0,0,0,2,2,3,7,84,62,8,8,10,11,84,64
1686492239,0,1,0,0,0,1,2,4,6,84,64,8,8,10,12,84,64
1686492245,0,1,0,0,0,2,2,4,6,84,64,9,8,10,12,84,64
1686492251,0,1,0,0,0,1,2,4,6,85,64,9,8,10,12,85,64
1686492257,0,1,0,0,0,2,2,4,7,85,64,9,8,10,11,85,64
1686492263,0,1,0,0,0,1,2,4,7,86,66,9,7,11,12,86,66
1686492269,0,1,0,0,0,1,2,4,6,87,66,8,8,10,12,86,66
1686492275,0,1,0,0,0,2,2,4,6,87,66,8,8,11,12,87,66
1686492281,0,1,0,0,0,1,2,4,7,87,68,9,8,10,12,87,68
1686492287,0,1,0,0,0,2,2,4,6,88,68,8,8,10,12,88,68
1686492293,0,1,0,0,0,1,2,4,6,88,68,8,8,11,12,88,68
1686492299,0,1,0,0,0,2,2,4,7,88,68,9,8,10,12,88,68
1686492305,0,1,0,0,0,2,2,4,7,88,68,9,8,11,12,88,68
1686492311,0,1,0,0,0,1,2,4,7,88,68,9,8,11,12,88,68
1686492317,0,1,0,0,0,2,2,5,6,88,68,9,8,11,12,88,68
1686492323,0,1,0,0,0,2,2,3,7,88,68,8,8,10,12,88,68
