Timestamp,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1685696400,0,1,1,0,1305,3104,7640,10727,20055,65535,6552,31580,43631,56240,33165,65535,6558
1685696406,0,1,1,0,1312,3105,7638,10728,20057,65535,6556,31578,43602,56212,33156,65535,6557
1685696412,0,1,1,0,1312,3104,7638,10730,20055,65535,6552,31589,43649,56253,33187,65535,6562
1685696418,0,1,1,0,1312,3104,7631,10722,20048,65535,6546,31542,43576,56140,33141,65535,6550
1685696424,0,1,1,0,1312,3105,7634,10735,20051,65535,6553,31585,43636,56273,33177,65535,6558
1685696430,0,1,1,0,1312,3105,7639,10728,20052,65535,6554,31529,43541,56147,33119,65535,6548
1685696436,0,1,1,0,1311,3105,7636,10724,20049,65535,6548,31553,43592,56185,33143,65535,6552
1685696442,0,1,1,0,1311,3103,7634,10726,20041,65535,6546,31562,43635,56230,33164,65535,6556
1685696448,0,1,1,0,1312,3099,7625,10707,20020,65535,6540,31542,43581,56163,33131,65535,6550
1685696454,0,1,1,0,1310,3104,7631,10719,20039,65535,6546,31559,43597,56198,33145,65535,6552
1685696460,0,1,1,0,1305,3104,7629,10719,20028,65535,6544,31532,43576,56183,33135,65535,6550
1685696466,0,1,1,0,1311,3102,7629,10715,20030,65535,6544,31535,43561,56160,33118,65535,6546
1685696472,0,1,1,0,1311,3103,7630,10722,20037,65535,6550,31542,43579,56183,33126,65535,6550
1685696478,0,1,1,0,1305,3104,7632,10724,20048,65535,6550,31547,43591,56183,33151,65535,6550
1685696484,0,1,1,0,1312,3105,7634,10721,20046,65535,6548,31557,43599,56195,33141,65535,6554
1685696490,0,1,1,0,1312,3102,7629,10721,20038,65535,6545,31554,43585,56195,33145,65535,6552
1685696496,0,1,1,0,1305,3105,7632,10725,20047,65535,6548,31565,43615,56219,33158,65535,6556
1685696502,0,1,1,0,1312,3104,7634,10727,20041,65535,6548,31562,43603,56207,33150,65535,6552
1685696508,0,1,1,0,1312,3101,7631,10719,20045,65535,6544,31578,43621,56228,33163,65535,6560
1685696514,0,1,1,0,1311,3104,7634,10722,20042,65535,6548,31534,43543,56180,33124,65535,6548
1685696520,0,1,1,0,1311,3102,7630,10723,20054,65535,6546,31550,43582,56213,33159,65535,6554
1685696526,0,1,1,0,1311,3101,7622,10714,20024,65535,6544,31547,43595,56205,33142,65535,6554
1685696532,0,1,1,0,1312,3105,7638,10734,20049,65535,6550,31568,43612,56215,33148,65535,6554
1685696538,0,1,1,0,1312,3102,7625,10722,20038,65535,6546,31551,43580,56189,33131,65535,6552
1685696544,0,1,1,0,1310,3103,7627,10724,20036,65535,6544,31524,43571,56180,33140,65535,6548
1685696550,0,1,1,0,1312,3103,7627,10712,20023,65535,6542,31535,43577,56175,33131,65535,6556
1685696556,0,1,1,0,1312,3102,7628,10722,20034,65535,6546,31549,43583,56220,33166,65535,6552
1685696562,0,1,1,0,1305,3103,7629,10722,20042,65535,6546,31541,43596,56195,33138,65535,6552
1685696568,0,1,1,0,1312,3095,7616,10698,19997,65535,6534,31527,43551,56127,33107,65535,6546
1685696574,0,1,1,0,1312,3099,7624,10708,20014,65535,6538,31520,43533,56129,33122,65535,6548
1685696580,0,1,1,0,1312,3100,7624,10715,20035,65535,6544,31555,43587,56195,33134,65535,6552
1685696586,0,1,1,0,1311,3101,7632,10721,20034,65535,6544,31541,43572,56156,33120,65535,6550
1685696592,0,1,1,0,1310,3102,7631,10717,20035,65535,6546,31540,43585,56220,33151,65535,6552
1685696598,0,1,1,0,1311,3101,7625,10713,20025,65535,6544,31525,43582,56164,33119,65535,6554
1685696604,0,1,1,0,1311,3103,7628,10721,20039,65535,6546,31537,43593,56194,33138,65535,6554
1685696610,0,1,1,0,1304,3102,7627,10711,20028,65535,6542,31531,43558,56186,33126,65535,6550
1685696616,0,1,1,0,1311,3101,7627,10715,20037,65535,6542,31537,43568,56170,33135,65535,6550
1685696622,0,1,1,0,1311,3098,7621,10708,20021,65535,6538,31505,43523,56139,33112,65535,6545
1685696628,0,1,1,0,1311,3097,7617,10709,20021,65535,6538,31525,43569,56181,33120,65535,6548
1685696634,0,1,1,0,1312,3103,7628,10722,20034,65535,6544,31536,43561,56171,33134,65535,6548
1685696640,0,1,1,0,1311,3101,7630,10715,20029,65535,6546,31553,43568,56193,33155,65535,6556
1685696646,0,1,1,0,1311,3100,7620,10715,20018,65535,6542,31514,43552,56160,33131,65535,6550
1685696652,0,1,1,0,1305,3102,7625,10715,20033,65535,6546,31544,43595,56213,33143,65535,6552
1685696658,0,1,1,0,1311,3104,7631,10725,20039,65535,6548,31562,43601,56222,33141,65535,6558
1685696664,0,1,1,0,1311,3100,7628,10718,20030,65535,6541,31540,43589,56195,33138,65535,6552
1685696670,0,1,1,0,1312,3104,7634,10729,20047,65535,6553,31566,43621,56237,33176,65535,6560
1685696676,0,1,1,0,1311,3106,7633,10731,20062,65535,6550,31560,43622,56228,33169,65535,6556
1685696682,0,1,1,0,1311,3103,7633,10723,20042,65535,6550,31507,43554,56146,33121,65535,6550
1685696688,0,1,1,0,1311,3101,7631,10722,20038,65535,6548,31511,43551,56130,33108,65535,6548
1685696694,0,1,1,0,1311,3104,7634,10721,20051,65535,6546,31568,43606,56242,33149,65535,6554
1685696700,0,1,1,0,1305,3100,7629,10716,20027,65535,6540,31542,43568,56198,33152,65535,6554
1685696706,0,1,1,0,1311,3100,7628,10717,20043,65535,6542,31538,43565,56177,33134,65535,6550
1685696712,0,1,1,0,1311,3100,7623,10708,20021,65535,6540,31530,43529,56139,33119,65535,6546
1685696718,0,1,1,0,1305,3100,7624,10711,20028,65535,6542,31522,43561,56172,33098,65535,6550
1685696724,0,1,1,0,1311,3096,7619,10701,20002,65535,6533,31479,43506,56098,33079,65535,6540
1685696730,0,1,1,0,1311,3098,7615,10708,20022,65535,6536,31504,43510,56125,33095,65535,6542
1685696736,0,1,1,0,1310,3097,7615,10700,20014,65535,6532,31523,43515,56149,33094,65535,6544
1685696742,0,1,1,0,1305,3100,7624,10706,20020,65535,6540,31534,43530,56156,33115,65535,6546
1685696748,0,1,1,0,1305,3098,7624,10710,20022,65535,6540,31509,43544,56153,33127,65535,6546
1685696754,0,1,1,0,1310,3100,7623,10716,20023,65535,6544,31539,43553,56195,33133,65535,6550
1685696760,0,1,1,0,1311,3102,7625,10714,20037,65535,6542,31547,43570,56182,33121,65535,6554
1685696766,0,1,1,0,1311,3102,7627,10719,20038,65535,6552,31538,43582,56193,33135,65535,6554
1685696772,0,1,1,0,1311,3100,7626,10718,20048,65535,6546,31540,43596,56206,33154,65535,6550
1685696778,0,1,1,0,1311,3103,7625,10712,20032,65535,6544,31557,43560,56188,33125,65535,6554
1685696784,0,1,1,0,1311,3101,7620,10710,20020,65535,6540,31533,43560,56167,33133,65535,6550
1685696790,0,1,1,0,1311,3101,7622,10711,20021,65535,6540,31519,43515,56137,33104,65535,6546
1685696796,0,1,1,0,1311,3103,7629,10719,20051,65535,6546,31549,43573,56202,33129,65535,6552
1685696802,0,1,1,0,1311,3097,7616,10703,20009,65535,6534,31505,43522,56154,33106,65535,6544
1685696808,0,1,1,0,1311,3095,7617,10708,20004,65535,6536,31539,43552,56164,33135,65535,6548
1685696814,0,1,1,0,1311,3098,7618,10706,20030,65535,6542,31530,43551,56176,33114,65535,6552
1685696820,0,1,1,0,1310,3094,7609,10693,20008,65535,6534,31463,43458,56030,33053,65535,6536
1685696826,0,1,1,0,1311,3100,7619,10705,20022,65535,6538,31509,43529,56168,33106,65535,6544
1685696832,0,1,1,0,1311,3100,7617,10701,20020,65535,6536,31489,43481,56086,33071,65535,6539
1685696838,0,1,1,0,1311,3097,7615,10700,20011,65535,6536,31511,43522,56116,33091,65535,6546
1685696844,0,1,1,0,1305,3095,7610,10697,19999,65535,6528,31465,43454,56104,33055,65535,6534
1685696850,0,1,1,0,1304,3092,7609,10686,19988,65535,6526,31478,43473,56054,33049,65535,6534
1685696856,0,1,1,0,1311,3096,7611,10695,20009,65535,6534,31463,43477,56063,33044,65535,6536
1685696862,0,1,1,0,1311,3094,7608,10684,19994,65535,6526,31442,43438,56060,33024,65535,6534
1685696868,0,1,1,0,1311,3092,7607,10686,19993,65535,6528,31487,43494,56085,33085,65535,6544
1685696874,0,1,1,0,1311,3096,7611,10694,20012,65535,6532,31469,43473,56061,33061,65535,6534
1685696880,0,1,1,0,1311,3089,7597,10675,19966,65535,6518,31394,43356,55899,32961,65535,6521
1685696886,0,1,1,0,1311,3091,7604,10679,19987,65535,6526,31477,43469,56057,33062,65535,6536
1685696892,0,1,1,0,1311,3098,7615,10706,20021,65535,6536,31495,43522,56120,33094,65535,6542
1685696898,0,1,1,0,1311,3098,7621,10705,20016,65535,6534,31466,43468,56033,33050,65535,6531
1685696904,0,1,1,0,1305,3095,7613,10695,20005,65535,6532,31443,43471,56040,33055,65535,6536
1685696910,0,1,1,0,1311,3095,7609,10690,20000,65535,6530,31497,43489,56094,33081,65535,6538
1685696916,0,1,1,0,1311,3095,7613,10691,19999,65535,6532,31483,43503,56088,33075,65535,6538
1685696922,0,1,1,0,1311,3090,7604,10679,19976,65535,6524,31480,43455,56055,33044,65535,6534
1685696928,0,1,1,0,1311,3095,7615,10697,20004,65535,6530,31478,43499,56080,33088,65535,6540
1685696934,0,1,1,0,1311,3097,7614,10696,20009,65535,6534,31500,43494,56090,33090,65535,6544
1685696940,0,1,1,0,1311,3096,7619,10700,20015,65535,6534,31487,43511,56122,33073,65535,6540
1685696946,0,1,1,0,1305,3097,7616,10697,20014,65535,6536,31488,43490,56126,33081,65535,6542
1685696952,0,1,1,0,1311,3098,7618,10701,20021,65535,6536,31489,43508,56101,33097,65535,6540
1685696958,0,1,1,0,1311,3094,7608,10689,19994,65535,6532,31501,43535,56113,33095,65535,6542
