Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1689221084,3,1,1,0,0,5.440000,95,118,125,145,1372,1552,127,141,147,170,1371,1554
1689221384,3,1,1,0,0,5.440000,71,89,95,108,1050,1202,94,105,110,130,1049,1200
1689221684,3,1,1,0,0,8.160000,52,65,68,79,786,910,67,75,80,96,786,910
1689221984,3,1,1,1,0,8.160000,37,46,48,55,577,694,46,53,57,68,578,694
1689222284,3,1,1,1,0,4.080000,24,30,32,36,399,500,29,34,37,45,399,498
1689222584,3,1,1,1,0,4.080000,13,17,18,20,239,302,16,19,21,25,239,302
1689222884,3,1,1,1,0,4.080000,6,8,8,9,128,160,7,9,10,12,127,160
1689223184,3,1,1,1,0,4.080000,1,2,2,2,58,68,2,2,3,4,58,70
1689223484,3,1,1,1,0,4.080000,0,0,0,0,26,28,0,0,0,0,26,28
1689223784,3,1,1,1,0,4.080000,0,0,0,0,12,12,0,0,0,0,12,12
1689224084,3,1,1,1,0,nan,0,0,0,0,3,2,0,0,0,0,3,2
1689224384,3,1,1,1,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
