Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1690477200,3,0,1,0,0,275.241271,10600,12086,12408,15363,65535,65535,14988,18298,18012,20923,65535,65535
1690477500,3,0,1,0,0,265.150238,10032,11535,11954,14845,65535,65535,14665,17769,17785,20581,65535,65535
1690477800,3,0,1,0,0,307.482666,11736,13380,13749,17102,65535,65535,16830,20520,20403,23678,65535,65535
1690478100,3,0,1,0,0,337.864776,11873,13565,14171,17912,65535,65535,18271,22332,23234,27629,65535,65535
1690478400,3,0,1,0,0,408.608001,15065,17144,17649,22182,65535,65535,22083,27100,27491,32012,65535,65535
1690478700,3,0,1,0,0,367.066223,12764,14918,15732,19902,65535,65535,20056,24368,25245,29524,65535,65535
1690479000,3,0,1,0,0,404.171936,15014,17077,17694,22146,65535,65535,22016,27149,27486,32288,65535,65535
1690479300,3,0,1,0,0,414.671203,15276,17414,18225,22799,65535,65535,22716,27968,28351,33203,65535,65535
1690479600,3,0,1,0,0,454.945281,16845,19128,19840,24864,65535,65535,24624,30396,30724,35698,65535,65535
1690479900,3,0,1,0,0,452.965606,17202,19542,20196,25250,65535,65535,25008,30728,30890,35718,65535,65535
1690480200,3,0,1,0,0,492.018493,18281,20852,21765,27390,65535,65535,27417,33647,34098,39313,65535,65535
1690480500,3,0,1,0,0,528.132568,18104,20899,22151,28381,65535,65535,28515,35201,36524,42111,65535,65535
