Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1692752611,3,1,1,0,0,63.976085,1108,987,1152,1086,32832,48655,956,1320,1038,1129,32809,48672
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1692752911,3,1,1,0,0,64.038261,1047,931,1090,1023,30949,45706,903,1244,979,1065,30944,45703
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1692753211,3,1,1,0,0,60.777927,1001,888,1046,977,29590,43426,867,1190,937,1021,29607,43438
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1692753511,3,1,1,0,0,54.184387,948,841,993,925,28025,40945,823,1128,887,968,28020,40944
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1692753811,3,1,1,0,0,53.563072,902,800,946,881,26594,38659,788,1075,847,929,26602,38665
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1692754111,3,1,1,0,0,52.984863,854,756,901,834,25117,36293,750,1021,805,884,25114,36295
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1692754411,3,1,1,0,0,49.728694,800,709,846,781,23517,33775,705,955,752,828,23511,33752
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1692754711,3,1,1,0,0,43.779045,744,660,790,728,21797,31091,658,891,701,775,21795,31095
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1692755011,3,1,1,0,0,43.220340,694,616,739,680,20263,28747,617,832,654,725,20266,28749
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1692755311,3,1,1,0,0,39.242183,647,574,696,637,19066,26566,590,779,629,689,19058,26564
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1692755611,3,1,1,0,0,33.306121,587,520,630,574,17021,23823,524,703,553,615,17019,23822
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1692755911,3,1,1,0,0,30.043638,533,472,576,521,15398,21365,479,639,502,561,15396,21367
