Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1688079667,1,1,1,0,0,1025.518554,44651,61102,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1688079967,1,1,1,0,0,1080.352050,44933,60407,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1688080267,1,1,1,0,0,1164.462036,47397,64342,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1688080567,1,1,1,0,0,1194.394775,44929,59921,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1688080867,1,1,1,0,0,5002.166015,44898,59460,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1688081167,1,1,1,0,0,2422.548583,38778,50437,56013,65535,65535,65535,65535,65535,65535,65535,65535,65535
1688081467,1,1,1,0,0,2070.978515,35308,45053,49112,58035,65535,65535,58676,63957,62948,65535,65535,65535
1688081767,1,1,1,0,0,753.625122,32972,41964,44944,52653,65535,65535,52751,56814,54224,61271,65535,65535
1688082067,1,1,1,0,0,2347.162841,41586,53596,60733,65535,65535,65535,65535,65535,65535,65535,65535,65535
1688082367,1,1,1,0,0,1082.639404,37353,49159,54915,65535,65535,65535,65535,65535,65535,65535,65535,65535
1688082667,1,1,1,0,0,663.004760,30956,39320,41958,49241,65535,65535,49391,53070,50395,57040,65535,65535
1688082967,1,1,1,0,0,720.110961,31816,40823,44158,52523,65535,65535,53808,58038,56950,65193,65535,65535
