Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1692709411,3,1,1,1,0,4.080000,2,2,4,2,142,146,2,4,3,5,141,146
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1692709711,3,1,1,1,0,4.080000,7,5,10,7,251,256,7,9,7,11,252,258
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1692710011,3,1,1,1,0,8.160000,13,11,18,14,439,460,14,17,15,20,439,460
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1692710311,3,1,1,0,0,2.040000,22,18,29,23,684,720,23,29,25,33,685,720
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1692710611,3,1,1,0,0,5.440000,29,24,39,31,863,884,32,39,33,43,864,882
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1692710911,3,1,1,0,0,9.180001,37,32,51,40,1068,1076,42,50,42,54,1069,1076
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1692711211,3,1,1,0,0,9.180001,45,38,62,48,1248,1228,51,60,50,64,1248,1228
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1692711511,3,1,1,0,0,9.180001,51,43,71,55,1381,1314,60,70,57,71,1381,1314
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1692711811,3,1,1,0,0,7.344000,58,49,81,62,1507,1400,68,79,63,79,1506,1400
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1692712111,3,1,1,0,0,7.344000,63,54,89,68,1609,1466,75,86,69,85,1610,1466
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1692712411,3,1,1,0,0,7.344000,69,58,97,74,1715,1548,82,93,75,90,1716,1550
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1692712711,3,1,1,0,0,10.880000,76,64,106,80,1858,1686,89,101,81,97,1858,1686
