Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1690714800,3,0,1,1,0,111.078002,2368,5572,7396,14357,65535,4576,23046,31898,42804,26997,65535,4580
1690715100,3,0,1,1,0,111.078002,2367,5569,7389,14369,65535,4574,23050,31886,42823,27008,65535,4580
1690715400,3,0,1,1,0,111.078002,2361,5558,7361,14337,65535,4562,22983,31780,42684,26933,65535,4566
1690715700,3,0,1,1,0,111.078002,2369,5575,7388,14371,65535,4574,23051,31885,42803,27007,65535,4580
1690716000,3,0,1,1,0,111.078002,2370,5576,7394,14383,65535,4578,23062,31913,42841,27026,65535,4582
1690716300,3,0,1,1,0,115.036094,2373,5584,7403,14399,65535,4584,23104,31964,42907,27069,65535,4588
1690716600,3,0,1,1,0,115.036094,2366,5566,7375,14378,65535,4572,23037,31854,42780,26987,65535,4578
1690716900,3,0,1,1,0,115.036094,2372,5583,7394,14410,65535,4584,23099,31938,42884,27066,65535,4590
1690717200,3,0,1,1,0,115.036094,2377,5591,7411,14431,65535,4592,23141,32029,42995,27114,65535,4598
1690717500,3,0,1,1,0,115.036094,2383,5606,7433,14460,65535,4604,23186,32088,43071,27169,65535,4610
1690717800,3,0,1,1,0,115.036094,2379,5602,7423,14453,65535,4602,23168,32055,43026,27143,65535,4606
1690718100,3,0,1,1,0,115.036094,2381,5601,7424,14455,65535,4608,23166,32049,43020,27141,65535,4608
