Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1689955619,3,1,1,0,0,-1.000000,4879,5493,5507,6514,65535,65535,5875,7234,6735,6987,65535,65535
1689955920,3,1,1,0,0,126.651023,5265,6091,6360,7682,65535,65535,7306,8857,8922,9648,65535,65535
1689956220,3,1,1,0,0,157.880752,6740,7705,7886,9460,65535,65535,8817,10775,10384,11177,65535,65535
1689956520,3,1,1,0,0,115.691276,4597,5278,5389,6482,65535,65535,6015,7245,6951,7528,65535,65535
1689956820,3,1,1,0,0,96.725852,3854,4449,4533,5473,58709,65535,5162,6169,5930,6486,58507,65535
1689957120,3,1,1,0,0,118.483192,4699,5392,5450,6590,65535,65535,6272,7514,7153,7847,65535,65535
1689957420,3,1,1,0,0,194.598922,8238,9370,9391,11375,65535,65535,10779,13030,12278,13629,65535,65535
1689957720,3,1,1,0,0,217.072952,8882,10089,10084,12315,65535,65535,11743,14240,13470,15154,65535,65535
1689958020,3,1,1,0,0,269.208221,10278,11714,11800,14715,65535,65535,14633,17731,17463,20197,65535,65535
1689958320,3,1,1,0,0,340.735931,12005,13780,14288,18058,65535,65535,18447,22193,22860,26695,65535,65535
1689958620,3,1,1,0,0,295.087860,11641,13243,13331,16523,65535,65535,16201,19712,19263,22470,65535,65535
