Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1701079372,5,1,0,1,0,155.391708,944,738,908,2104,30076,2418,14536,27305,22354,7263,30072,2420
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1701079673,5,1,0,1,0,148.849655,946,739,911,2109,30145,2426,14558,27354,22404,7279,30146,2426
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1701079974,5,1,0,1,0,155.391708,944,737,909,2104,30071,2420,14535,27291,22356,7258,30074,2420
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1701080275,5,1,0,1,0,148.849655,948,741,912,2114,30198,2430,14578,27399,22458,7305,30198,2430
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1701080576,5,1,0,1,0,148.849655,947,740,911,2110,30154,2426,14562,27369,22440,7297,30167,2426
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1701080877,5,1,0,1,0,155.391708,941,733,905,2096,29967,2408,14499,27179,22271,7227,29979,2410
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1701081178,5,1,0,1,0,151.461044,940,733,904,2089,29858,2402,14450,27131,22218,7208,29860,2406
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1701081479,5,1,0,1,0,151.461044,938,732,903,2089,29854,2400,14439,27136,22189,7211,29853,2400
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1701081780,5,1,0,1,0,155.391708,938,733,903,2091,29832,2400,14423,27138,22207,7218,29813,2402
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1701082081,5,1,0,1,0,151.461044,935,729,900,2084,29753,2394,14386,27056,22129,7182,29746,2394
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1701082382,5,1,0,1,0,151.461044,936,731,901,2086,29787,2394,14413,27077,22135,7187,29790,2398
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1701082683,5,1,0,1,0,155.391708,941,734,905,2098,29967,2408,14488,27231,22242,7231,29967,2412
