Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1689318247,5,1,1,1,0,0.001589,0,0,0,0,0,0,0,0,0,0,0,0
1689318548,5,1,1,1,0,0.001589,0,0,0,0,0,0,0,0,0,0,0,0
1689318849,5,1,1,1,0,0.001589,0,0,0,0,0,0,0,0,0,0,0,0
1689319150,5,1,1,1,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1689319451,5,1,1,1,0,0.001589,0,0,0,0,0,0,0,0,0,0,0,0
1689319752,5,1,1,1,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1689320053,5,1,1,1,0,0.001589,0,0,0,0,0,0,0,0,0,0,0,0
1689320354,5,1,1,1,0,0.001589,0,0,0,0,0,0,0,0,0,0,0,0
1689320655,5,1,1,1,0,0.000794,0,0,0,0,0,0,0,0,0,0,0,0
1689320956,5,1,1,1,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1689321257,5,1,1,1,0,0.001589,0,0,0,0,0,0,0,0,0,0,0,0
1689321558,5,1,1,1,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
