Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1698145399,5,1,1,1,0,0.002860,0,0,0,0,0,0,0,0,0,0,0,0
1698145700,5,1,1,1,0,0.004766,0,0,0,0,0,0,0,0,0,0,0,0
1698146001,5,1,1,1,0,0.002860,0,0,0,0,0,0,0,0,0,0,0,0
1698146302,5,1,1,1,0,0.002860,0,0,0,0,0,0,0,0,0,0,0,0
1698146603,5,1,1,1,0,0.002860,0,0,0,0,0,0,0,0,0,0,0,0
1698146904,5,1,1,1,0,0.002860,0,0,0,0,0,0,0,0,0,0,0,0
1698147205,5,1,1,1,0,0.002860,0,0,0,0,0,0,0,0,0,0,0,0
1698147506,5,1,1,1,0,0.003178,0,0,0,0,0,0,0,0,0,0,0,2
1698147807,5,1,1,1,0,0.002118,0,0,0,0,0,0,0,0,0,0,0,2
1698148108,5,1,1,1,0,0.002118,0,0,0,0,0,0,0,0,0,0,0,0
1698148409,5,1,1,1,0,0.000794,0,0,0,0,0,0,0,0,0,0,0,0
1698148710,5,1,1,1,0,0.001589,0,0,0,0,0,0,0,0,0,0,0,0
