Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1688040000,5,0,0,0,0,5.488840,216,320,327,437,2738,1640,332,337,411,616,2738,1638
1688040301,5,0,0,0,0,7.920504,312,468,481,642,3757,2006,493,488,588,840,3758,2006
1688040602,5,0,0,0,0,11.337185,436,651,669,892,5049,2636,693,684,801,1104,5058,2638
1688040903,5,0,0,0,0,16.813371,666,982,996,1353,8025,4484,1081,1093,1284,1754,8022,4488
1688041204,5,0,0,0,0,26.417856,1013,1449,1461,2058,13766,9464,1730,1856,2219,3104,13781,9470
1688041505,5,0,0,0,0,-1.000000,1293,1815,1831,2588,17540,12648,2198,2404,2812,3863,17552,12654
1688041806,5,0,0,0,0,46.135383,1656,2321,2352,3341,22475,16122,2889,3164,3698,4994,22465,16132
1688042106,5,0,0,0,0,58.682552,1974,2758,2800,4015,26968,19171,3530,3882,4513,6007,26972,19176
1688042406,5,0,0,0,0,64.741134,2299,3213,3264,4675,30870,21589,4138,4543,5218,6814,30881,21605
1688042706,5,0,0,0,0,87.403945,2988,4190,4285,6243,41590,28880,5639,6252,7230,9407,41603,28894
1688043006,5,0,0,0,0,117.365104,3768,5229,5388,7873,52522,37707,7186,8064,9228,11908,52633,37734
1688043306,5,0,0,0,0,145.676071,4814,6671,6872,10237,65535,50427,9497,10760,12354,15883,65535,50458
