Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1691946024,5,1,1,0,0,8894.989257,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1691946324,5,1,1,0,0,8742.752929,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1691946624,5,1,1,0,0,8682.628906,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1691946924,5,1,1,0,0,8484.292968,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1691947224,5,1,1,0,0,8357.677734,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1691947524,5,1,1,0,0,8126.062011,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1691947824,5,1,1,0,0,8071.365234,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1691948124,5,1,1,0,0,7947.693359,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1691948424,5,1,1,0,0,7798.605468,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1691948724,5,1,1,0,0,7794.839355,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1691949024,5,1,1,0,0,7937.378417,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1691949324,5,1,1,0,0,8390.342773,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
