Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1691636579,5,0,1,0,0,163.080871,5314,7221,7687,10880,65535,47982,9897,10862,12019,15038,65535,47998
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1691636879,5,0,1,0,0,180.486297,5511,7529,7935,11734,65535,56621,10877,12264,14274,18612,65535,56563
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1691637179,5,0,1,0,0,174.406005,4995,6865,7103,10916,65535,57474,10389,11780,14376,19516,65535,57488
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1691637479,5,0,1,0,0,103.275001,3356,4704,4954,7348,48642,32428,6732,7428,8881,11862,48637,32397
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1691637779,5,0,1,0,0,67.279998,2162,3075,3300,4675,27649,16562,4079,4367,5039,6586,27641,16557
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1691638079,5,0,1,0,0,42.642581,1461,2132,2303,3229,17965,9320,2758,2835,3271,4222,17959,9318
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1691638379,5,0,1,0,0,32.834285,1010,1493,1618,2243,12102,5780,1882,1901,2201,2867,12097,5774
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1691638679,5,0,1,0,0,22.031999,711,1051,1143,1581,8649,4122,1307,1324,1555,2077,8651,4120
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1691638979,5,0,1,1,0,199.919998,2903,6129,7236,16214,65535,7992,23810,34877,43078,26461,65535,7998
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1691639279,5,0,1,1,0,202.419006,2832,6077,7282,16275,65535,7202,24316,35986,44275,26926,65535,7206
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1691639580,5,0,1,1,0,201.070770,2743,5962,7192,16184,65535,6542,24312,36322,44556,26826,65535,6546
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1691639880,5,0,1,1,0,193.263153,2697,5886,7126,16125,65535,6047,24439,36646,44811,26700,65535,6050
