Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1699340643,12,1,1,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1699340944,12,1,1,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1699341245,12,1,1,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1699341546,12,1,1,0,0,nan,0,0,0,0,1,0,0,0,0,0,1,0
1699341847,12,1,1,0,0,nan,0,0,0,0,4,0,0,0,0,0,4,0
1699342148,12,1,1,0,0,4.080000,0,0,1,0,14,2,0,0,1,2,14,2
1699342449,12,1,1,0,0,4.080000,1,4,5,5,38,14,3,2,4,9,38,14
1699342750,12,1,1,0,0,4.080000,6,12,15,14,90,36,10,9,13,23,90,36
1699343051,12,1,1,0,0,4.080000,21,34,43,42,238,98,32,28,39,64,239,98
1699343352,12,1,1,0,0,4.080000,53,85,105,104,596,274,82,74,102,164,596,276
1699343653,12,1,1,0,0,12.240000,130,205,255,258,1499,734,210,195,268,424,1499,734
1699343954,12,1,1,0,0,9.180001,250,396,491,502,2771,1292,415,386,514,781,2772,1294
