Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
947588423,2,1,1,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
947588723,2,1,1,0,0,nan,0,0,0,0,3,0,0,0,0,0,3,0
947589023,2,1,1,0,0,nan,0,0,0,0,10,0,0,0,0,0,10,0
947589323,2,1,1,0,0,4.080000,0,1,1,2,27,6,1,0,1,4,26,8
947589623,2,1,1,0,0,nan,2,6,7,8,62,22,5,4,7,12,62,22
947589923,2,1,1,0,0,nan,10,17,21,21,150,60,17,15,20,31,151,60
947590223,2,1,1,0,0,nan,27,45,55,56,383,178,46,43,57,84,384,178
947590523,2,1,1,0,0,4.080000,72,109,134,141,1061,586,127,125,166,245,1062,586
947590823,2,1,1,0,0,5.440000,155,232,286,310,2344,1256,291,292,390,563,2346,1256
947591123,2,1,1,0,0,7.344000,270,414,520,569,3975,1948,538,528,686,953,3974,1948
947591423,2,1,1,0,0,12.750000,437,683,871,954,6139,2706,906,865,1093,1455,6144,2706
947591723,2,1,1,0,0,18.174545,651,1035,1330,1456,8782,3564,1382,1294,1583,2031,8786,3564
