Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1690012936,2,1,0,1,0,198.486480,1458,1175,1768,3238,62933,4414,23880,42701,36790,13900,62954,4418
1690013236,2,1,0,1,0,198.486480,1456,1174,1766,3235,62898,4410,23858,42675,36756,13881,62911,4414
1690013536,2,1,0,1,0,198.486480,1455,1175,1764,3233,62848,4406,23854,42662,36718,13859,62865,4413
1690013836,2,1,0,1,0,198.486480,1454,1172,1762,3228,62741,4402,23832,42607,36642,13822,62752,4406
1690014136,2,1,0,1,0,198.486480,1452,1172,1759,3227,62687,4396,23816,42586,36629,13807,62710,4400
1690014436,2,1,0,1,0,198.486480,1453,1172,1761,3229,62727,4400,23830,42597,36652,13819,62739,4404
1690014736,2,1,0,1,0,194.554519,1453,1172,1762,3227,62707,4398,23816,42583,36654,13814,62723,4404
1690015036,2,1,0,1,0,198.486480,1453,1172,1761,3229,62715,4400,23829,42606,36649,13821,62761,4404
1690015336,2,1,0,1,0,194.554519,1453,1171,1761,3225,62708,4400,23824,42596,36629,13804,62699,4402
1690015636,2,1,0,1,0,194.554519,1451,1171,1759,3223,62656,4394,23805,42535,36586,13782,62667,4398
1690015936,2,1,0,1,0,194.554519,1451,1169,1758,3222,62603,4394,23791,42523,36561,13778,62622,4396
1690016236,2,1,0,1,0,194.554519,1450,1170,1760,3219,62601,4392,23799,42538,36574,13774,62639,4398
