Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1689671082,2,1,1,1,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1689671383,2,1,1,1,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1689671684,2,1,1,1,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1689671985,2,1,1,1,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1689672286,2,1,1,1,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1689672587,2,1,1,1,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1689672888,2,1,1,1,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1689673189,2,1,1,1,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1689673490,2,1,1,1,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1689673791,2,1,1,1,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1689674092,2,1,1,1,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1689674393,2,1,1,1,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
