Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1698073384,2,1,1,0,0,3748.820068,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1698073685,2,1,1,0,0,3166.478027,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1698073986,2,1,1,0,0,2912.810791,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1698074287,2,1,1,0,0,2440.370361,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1698074588,2,1,1,0,0,1196.348876,33154,50892,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1698074889,2,1,1,0,0,910.461791,25091,38795,50694,61566,65535,65535,65535,65535,65535,65535,65535,65535
1698075190,2,1,1,0,0,840.242248,22261,34707,45499,55236,65535,65535,60941,63858,65535,65535,65535,65535
1698075491,2,1,1,0,0,675.438720,19317,30243,39379,47358,65535,65535,51704,53594,63296,65535,65535,65535
1698075792,2,1,1,0,0,750.338073,20493,32130,41945,50673,65535,65535,55703,57852,65535,65535,65535,65535
1698076093,2,1,1,0,0,810.581359,22243,34804,45348,54485,65535,65535,59571,61974,65535,65535,65535,65535
1698076394,2,1,1,0,0,1196.587768,31686,49784,65136,65535,65535,65535,65535,65535,65535,65535,65535,65535
1698076695,2,1,1,0,0,583.995300,16710,26061,33429,39438,65535,65535,42301,43189,50506,59849,65535,65535
