Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1700391813,6,1,0,1,0,82.258064,1827,1897,1878,2517,27324,4476,10395,21047,21619,9865,27320,4480
1700392114,6,1,0,1,0,82.258064,1830,1894,1879,2518,27289,4480,10410,21036,21611,9852,27286,4482
1700392415,6,1,0,1,0,82.258064,1837,1902,1890,2530,27342,4498,10395,21060,21778,9904,27341,4500
1700392716,6,1,0,1,0,82.258064,1832,1892,1882,2523,27269,4493,10308,20986,21765,9846,27270,4494
1700393017,6,1,0,1,0,82.258064,1826,1881,1872,2511,27163,4482,10216,20829,21686,9811,27175,4486
1700393318,6,1,0,1,0,82.258064,1809,1862,1853,2477,26871,4442,10097,20609,21532,9742,26852,4446
1700393619,6,1,0,1,0,82.258064,1807,1856,1847,2461,26658,4418,10035,20691,21526,9692,26671,4420
1700393920,6,1,0,1,0,78.336006,1791,1842,1827,2441,26262,4366,9988,20700,21210,9587,26260,4364
1700394221,6,1,0,1,0,78.336006,1790,1836,1826,2429,26312,4366,10000,20632,21165,9585,26304,4370
1700394522,6,1,0,1,0,82.258064,1796,1845,1837,2440,26436,4390,10062,20835,21342,9657,26433,4392
1700394823,6,1,0,1,0,82.258064,1806,1865,1855,2462,26617,4408,10117,20827,21369,9800,26612,4408
1700395124,6,1,0,1,0,82.258064,1802,1881,1863,2455,26769,4436,10231,20709,21224,9869,26768,4442
