Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1690139085,6,1,0,0,0,6827.434082,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1690139385,6,1,0,0,0,7103.334960,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1690139685,6,1,0,0,0,7227.844238,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1690139985,6,1,0,0,0,7282.481933,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1690140285,6,1,0,0,0,6819.910644,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1690140585,6,1,0,0,0,6361.681640,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1690140885,6,1,0,0,0,5804.453613,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1690141185,6,1,0,0,0,5388.859375,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1690141485,6,1,0,0,0,5195.130859,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1690141785,6,1,0,0,0,5381.141113,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1690142085,6,1,0,0,0,5996.645507,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1690142385,6,1,0,0,0,6043.181640,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
