Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1700463752,6,1,0,1,0,82.258064,1845,1929,1888,2559,27587,4626,9887,22545,21320,10220,27586,4628
1700464053,6,1,0,1,0,82.258064,1860,1950,1907,2596,27911,4676,9975,22714,21651,10317,27915,4677
1700464354,6,1,0,1,0,82.258064,1870,1963,1921,2624,28254,4708,10103,22945,21896,10362,28255,4712
1700464655,6,1,0,1,0,82.258064,1883,1970,1930,2641,28578,4726,10206,23090,22045,10410,28569,4728
1700464956,6,1,0,1,0,82.258064,1905,1995,1958,2691,29219,4788,10477,23386,22514,10546,29234,4790
1700465257,6,1,0,1,0,82.258064,1926,2017,1979,2720,29631,4848,10606,23685,22779,10678,29624,4852
1700465558,6,1,0,1,0,82.258064,1944,2035,1997,2747,30103,4913,10741,23928,23086,10777,30099,4916
1700465859,6,1,0,1,0,82.258064,1963,2056,2020,2775,30470,4970,10869,24260,23351,10889,30469,4973
1700466160,6,1,0,1,0,82.258064,1986,2074,2043,2805,30878,5037,11037,24569,23563,10967,30886,5036
1700466461,6,1,0,1,0,82.258064,2003,2089,2059,2829,31388,5098,11164,24873,23802,11068,31389,5100
1700466762,6,1,0,1,0,82.258064,2025,2109,2083,2862,31918,5166,11354,25128,24115,11172,31917,5168
1700467063,6,1,0,1,0,82.258064,2050,2138,2112,2899,32424,5240,11499,25547,24366,11339,32417,5250
