Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1688166038,3,1,0,1,0,2769.683105,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1688166338,3,1,0,1,0,2819.083251,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1688166638,3,1,0,1,0,2998.092773,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1688166938,3,1,0,1,0,2834.961914,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1688167238,3,1,0,1,0,2890.638916,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1688167538,3,1,0,1,0,2874.229736,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1688167838,3,1,0,1,0,2685.921386,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1688168138,3,1,0,1,0,3026.506103,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1688168438,3,1,0,1,0,2941.427001,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1688168738,3,1,0,1,0,3020.211669,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1688169038,3,1,0,1,0,3085.187011,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1688169338,3,1,0,1,0,3215.949951,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
