Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1692623033,9,1,0,1,0,114.949562,2076,4749,6539,12190,57209,6846,18492,27822,33049,20079,57225,6848
1692623333,9,1,0,1,0,120.888893,2291,5014,6899,12624,61504,9904,18930,28248,33641,20871,61520,9914
1692623633,9,1,0,1,0,131.647994,2494,5289,7325,13113,65335,11482,19445,28725,34233,21588,65324,11490
1692623933,9,1,0,0,0,56.420566,1024,1297,1860,2138,19896,12475,2197,2109,2740,3688,19906,12484
1692624233,9,1,0,0,0,76.880004,1482,1853,2636,3042,28760,19258,3151,3076,3945,5232,28770,19275
1692624533,9,1,0,0,0,104.306083,1990,2473,3501,4055,38494,26525,4241,4188,5314,6946,38506,26544
1692624833,9,1,0,0,0,126.808280,2529,3118,4403,5102,48425,33882,5371,5355,6710,8663,48430,33869
1692625133,9,1,0,0,0,139.535995,2881,3571,5032,5774,53480,37499,6041,6009,7387,9357,53468,37520
1692625433,9,1,0,0,0,158.760009,3186,4001,5672,6467,57615,38669,6766,6625,8035,9844,57622,38697
1692625733,9,1,0,0,0,187.748565,3713,4670,6621,7582,65535,44272,8007,7864,9519,11515,65535,44282
1692626033,9,1,0,0,0,217.475479,4374,5459,7711,8904,65535,52633,9483,9445,11389,13794,65535,52652
1692626333,9,1,0,0,0,255.712783,5081,6293,8869,10256,65535,61416,11010,11069,13301,16091,65535,61435
