Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1692126068,9,1,1,0,0,-1.000000,52296,63006,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1692126369,9,1,1,0,0,2283.546142,58364,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1692126669,9,1,1,0,0,2437.686767,62526,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1692126969,9,1,1,0,0,2817.945312,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1692127269,9,1,1,0,0,2771.524658,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1692127569,9,1,1,0,0,3271.438720,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1692127869,9,1,1,0,0,3760.215820,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1692128169,9,1,1,0,0,6078.408203,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1692128469,9,1,1,0,0,6330.130371,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1692128769,9,1,1,0,0,6735.882324,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1692129069,9,1,1,0,0,5487.437500,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1692129369,9,1,1,0,0,6893.487792,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
