Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1688094238,12,1,1,1,0,631.395019,18923,24588,28718,36121,65535,65535,39169,42898,46572,57287,65535,65535
1688094538,12,1,1,1,0,485.813720,16043,20696,23692,29117,65535,65535,30227,32428,33387,39277,65535,65535
1688094838,12,1,1,1,0,445.150848,15058,19399,22290,27328,65535,65535,28388,30432,31282,37192,65535,65535
1688095138,12,1,1,1,0,398.278289,13626,17520,20110,24532,65535,65535,25200,26919,27548,32434,65535,65535
1688095438,12,1,1,1,0,321.329711,10533,13955,16415,19931,65535,65535,20331,21098,21723,25246,65535,65535
1688095738,12,1,1,1,0,224.495437,6715,9509,11903,14315,65535,58592,14646,14278,14885,16912,65535,58588
1688096038,12,1,1,1,0,185.831787,4974,7362,9625,11600,59615,31152,11935,11202,11875,13372,59602,31146
1688096338,12,1,1,1,0,169.261703,4404,6538,8609,10405,53267,26926,10703,10037,10756,12281,53238,26916
1688096638,12,1,1,1,0,146.011901,3897,5772,7624,9252,47915,24366,9504,8934,9673,11234,47907,24368
1688096938,12,1,1,1,0,131.337142,3411,5030,6657,8097,42730,22012,8302,7833,8584,10175,42721,22016
1688097238,12,1,1,1,0,116.665939,2933,4306,5697,6937,37431,19649,7092,6718,7462,9055,37422,19663
1688097538,12,1,1,1,0,93.516181,2478,3613,4766,5799,32147,17347,5896,5614,6323,7878,32153,17339
