Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1692950634,12,1,0,1,0,267.688812,1918,1499,2359,4034,65535,5052,30197,59407,49516,16796,65535,5062
1692950934,12,1,0,1,0,267.688812,1915,1498,2358,4031,65535,5050,30197,59377,49466,16773,65535,5058
1692951234,12,1,0,1,0,267.688812,1915,1496,2355,4025,65535,5042,30165,59325,49403,16739,65535,5048
1692951534,12,1,0,1,0,267.688812,1920,1498,2361,4036,65535,5056,30206,59430,49546,16814,65535,5066
1692951834,12,1,0,1,0,267.688812,1919,1500,2361,4035,65535,5052,30204,59432,49530,16815,65535,5064
1692952134,12,1,0,1,0,267.688812,1921,1500,2363,4035,65535,5056,30224,59435,49574,16844,65535,5068
1692952434,12,1,0,1,0,271.622955,1924,1504,2367,4045,65535,5068,30234,59538,49682,16906,65535,5078
1692952734,12,1,0,1,0,267.688812,1920,1501,2363,4038,65535,5058,30223,59460,49573,16837,65535,5066
1692953034,12,1,0,1,0,267.688812,1920,1500,2363,4042,65535,5062,30226,59496,49604,16858,65535,5068
1692953334,12,1,0,1,0,267.688812,1919,1500,2361,4036,65535,5056,30218,59430,49539,16820,65535,5064
1692953634,12,1,0,1,0,267.688812,1919,1501,2361,4036,65535,5060,30211,59441,49569,16829,65535,5066
1692953934,12,1,0,1,0,267.688812,1915,1498,2357,4030,65535,5048,30187,59351,49425,16767,65535,5052
