Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1691262146,12,1,0,0,0,3975.550781,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1691262446,12,1,0,0,0,4407.109375,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1691262746,12,1,0,0,0,7698.863281,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1691263046,12,1,0,0,0,5937.407714,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1691263346,12,1,0,0,0,5500.911132,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1691263646,12,1,0,0,0,5103.268066,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1691263946,12,1,0,0,0,16172.860351,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1691264246,12,1,0,0,0,7912.013183,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1691264546,12,1,0,0,0,22871.880859,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1691264846,12,1,0,0,0,8141.989746,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1691265146,12,1,0,0,0,6638.430175,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1691265446,12,1,0,0,0,2980.898437,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
