Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1692399779,12,1,1,0,0,2018.334472,65354,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1692400079,12,1,1,0,0,2071.070068,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1692400379,12,1,1,0,0,7376.067382,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1692400679,12,1,1,0,0,1996.729614,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1692400979,12,1,1,0,0,2173.380859,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1692401279,12,1,1,0,0,6260.974609,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1692401579,12,1,1,0,0,21251.935546,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1692401879,12,1,1,0,0,17177.683593,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1692402179,12,1,1,0,0,11059.114257,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1692402479,12,1,1,0,0,2867.670654,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1692402779,12,1,1,0,0,1912.483032,61175,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1692403079,12,1,1,0,0,1789.191406,59308,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
