Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1693271004,12,1,1,0,0,154.610534,3540,4581,6419,7534,62022,31419,8884,9081,10427,12130,62039,31438
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1693271304,12,1,1,0,0,302.496734,7314,9852,13456,15929,65535,65535,18513,19330,22237,26405,65535,65535
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1693271604,12,1,1,0,0,371.350646,8585,11742,16071,18836,65535,65535,21881,22209,26242,30251,65535,65535
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1693271904,12,1,1,0,0,429.995880,9240,12425,17294,19946,65535,65535,23856,23441,28518,32372,65535,65535
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1693272204,12,1,1,0,0,518.765319,11551,15566,21480,25086,65535,65535,29951,30346,35976,41983,65535,65535
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1693272504,12,1,1,0,0,666.320922,14952,20067,27921,32650,65535,65535,38820,39257,46656,54135,65535,65535
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1693272804,12,1,1,0,0,836.832153,17801,23566,32838,38788,65535,65535,46127,46676,55872,64070,65535,65535
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1693273104,12,1,1,0,0,1145.251220,24857,33079,45522,54803,65535,65535,63568,65535,65535,65535,65535,65535
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1693273404,12,1,1,0,0,945.031677,22099,29740,40169,48087,65535,65535,54421,57588,65535,65535,65535,65535
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1693273704,12,1,1,0,0,787.224487,19429,26221,35079,41090,65535,65535,45343,47851,54054,64584,65535,65535
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1693274004,12,1,1,0,0,666.507690,16939,22314,29911,34282,65535,65535,36737,38278,42463,49668,65535,65535
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1693274304,12,1,1,0,0,674.496459,16724,22473,29934,34664,65535,65535,37627,39025,44006,52018,65535,65535
