Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1692000268,12,0,1,1,0,75.809028,2143,5361,7424,13410,65535,4498,22155,31633,39584,23531,65535,4500
1692000568,12,0,1,1,0,75.809028,2148,5373,7444,13426,65535,4506,22201,31708,39694,23594,65535,4512
1692000868,12,0,1,1,0,75.809028,2140,5351,7406,13387,65535,4488,22115,31574,39529,23506,65535,4492
1692001168,12,0,1,1,0,75.809028,2136,5345,7398,13372,65535,4484,22090,31538,39491,23475,65535,4484
1692001468,12,0,1,1,0,75.809028,2137,5343,7397,13374,65535,4484,22100,31544,39510,23488,65535,4490
1692001768,12,0,1,1,0,75.809028,2144,5358,7425,13398,65535,4496,22161,31628,39602,23552,65535,4502
1692002068,12,0,1,1,0,75.809028,2137,5346,7401,13373,65535,4488,22115,31558,39496,23478,65535,4490
1692002368,12,0,1,1,0,75.809028,2141,5349,7404,13382,65535,4488,22105,31616,39560,23525,65535,4492
1692002668,12,0,1,1,0,75.809028,2143,5356,7415,13407,65535,4496,22155,31678,39660,23567,65535,4502
1692002968,12,0,1,1,0,75.809028,2138,5347,7403,13388,65535,4490,22134,31618,39578,23519,65535,4494
1692003268,12,0,1,1,0,75.809028,2134,5338,7384,13371,65535,4480,22084,31548,39505,23460,65535,4484
1692003568,12,0,1,1,0,75.809028,2140,5345,7400,13387,65535,4488,22133,31606,39573,23519,65535,4492
