Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1701244920,2,1,1,0,0,0.134606,3,7,9,9,60,18,6,6,9,17,60,18
1701245221,2,1,1,0,0,0.328958,12,20,25,24,160,66,19,18,27,48,160,66
1701245522,2,1,1,0,0,0.823058,33,53,64,63,412,192,51,48,71,125,412,190
1701245823,2,1,1,0,0,2.016279,81,130,159,158,1014,492,129,122,180,308,1015,492
1701246124,2,1,1,0,0,4.703260,189,300,370,368,2355,1154,306,293,425,714,2357,1156
1701246425,2,1,1,0,0,10.133068,394,629,781,790,4944,2298,672,644,926,1501,4948,2298
1701246726,2,1,1,0,0,19.316242,723,1164,1465,1508,8913,3742,1315,1253,1755,2708,8917,3744
1701247027,2,1,1,0,0,32.893016,1191,1947,2483,2594,14346,5341,2298,2158,2928,4282,14352,5348
1701247328,2,1,1,0,0,-1.000000,1866,3047,3925,4176,22655,7958,3789,3572,4777,6766,22668,7960
1701247628,2,1,1,0,0,81.685005,2673,4379,5679,6097,32050,10764,5596,5248,6852,9382,32064,10770
1701247929,2,1,1,0,0,110.620635,3586,5935,7737,8336,41888,12922,7698,7141,9078,11944,41897,12928
1701248230,2,1,1,0,0,141.439987,4624,7691,10039,10845,52924,15447,10079,9296,11573,14789,52926,15450
