Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1700384510,2,1,1,0,0,292.118347,10470,17121,21736,23548,65535,50174,22372,21725,26742,34573,65535,50197
1700384811,2,1,1,0,0,273.890991,10319,16876,21013,22123,65535,33644,20517,19245,22704,27781,65535,33645
1700385112,2,1,1,0,0,322.813171,12046,19418,24111,25614,65535,47132,24121,23099,27153,33814,65535,47155
1700385413,2,1,1,0,0,379.778503,12726,20432,26019,28981,65535,65535,28608,28728,34902,44808,65535,65535
1700385714,2,1,1,0,0,340.965423,12383,19938,24978,27146,65535,52238,26361,25798,30784,38105,65535,52296
1700386015,2,1,1,0,0,312.142425,11247,18083,22975,25583,65535,51113,25461,25258,30679,38096,65535,51087
1700386316,2,1,1,0,0,317.455383,11331,18233,23058,25610,65535,50625,25464,25170,30216,37126,65535,50610
1700386617,2,1,1,0,0,297.397583,10322,16457,20638,22673,65535,42365,22295,21873,25437,30892,65535,42379
1700386918,2,1,1,0,0,457.692321,14767,23663,30231,34300,65535,65535,35050,35444,42609,52966,65535,65535
1700387219,2,1,1,0,0,708.909118,21015,33455,44196,52789,65535,65535,56484,59475,65535,65535,65535,65535
1700387520,2,1,1,0,0,386.258880,14216,22574,28220,31103,65535,56152,31061,30658,35812,42799,65535,56095
1700387821,2,1,1,0,0,449.820007,16513,26239,33043,36758,65535,65535,37071,36823,43410,51695,65535,65535
