Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1701237696,2,1,1,0,0,0.013749,0,0,0,0,2,0,0,0,0,0,2,0
1701237997,2,1,1,0,0,0.013539,0,0,0,0,2,0,0,0,0,0,2,0
1701238298,2,1,1,0,0,0.011188,0,0,0,0,2,0,0,0,0,0,2,0
1701238599,2,1,1,0,0,0.013539,0,0,0,0,2,0,0,0,0,0,2,0
1701238900,2,1,1,0,0,0.014155,0,0,0,0,2,0,0,0,0,0,2,0
1701239201,2,1,1,0,0,0.012786,0,0,0,0,2,0,0,0,0,0,2,0
1701239502,2,1,1,0,0,0.012786,0,0,0,0,2,0,0,0,0,0,2,0
1701239803,2,1,1,0,0,0.012205,0,0,0,0,2,0,0,0,0,0,2,0
1701240104,2,1,1,0,0,0.010895,0,0,0,0,2,0,0,0,0,0,2,0
1701240405,2,1,1,0,0,0.010895,0,0,0,0,2,0,0,0,0,0,2,0
1701240706,2,1,1,0,0,0.012041,0,0,0,0,2,0,0,0,0,0,2,0
1701241007,2,1,1,0,0,0.009612,0,0,0,0,2,0,0,0,0,0,2,0
