Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1691121895,4,1,1,1,0,8.160000,433,657,807,860,5705,2525,768,739,1014,1544,5702,2524
1691122195,4,1,1,1,0,4.080000,222,334,405,424,2909,1364,371,356,495,776,2905,1362
1691122495,4,1,1,1,0,2.040000,104,157,188,193,1332,616,164,155,215,344,1331,616
1691122795,4,1,1,1,0,inf,44,68,82,81,535,212,67,60,84,134,535,214
1691123095,4,1,1,1,0,inf,17,28,35,33,215,72,26,23,32,52,215,72
1691123395,4,1,1,1,0,inf,6,11,14,13,90,24,10,8,12,20,90,26
1691123695,4,1,1,1,0,nan,1,3,4,4,38,8,2,1,3,8,38,4
1691123995,4,1,1,1,0,nan,0,0,0,0,16,2,0,0,0,2,16,2
1691124295,4,1,1,1,0,nan,0,0,0,0,7,0,0,0,0,0,7,0
1691124595,4,1,1,1,0,nan,0,0,0,0,3,0,0,0,0,0,2,0
1691124895,4,1,1,1,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1691125195,4,1,1,1,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
