Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1689130999,4,1,1,0,0,590.793090,21957,33066,39893,44141,65535,65535,43235,40557,43586,47816,65535,65535
1689131299,4,1,1,0,0,548.364562,20070,30412,36918,40830,65535,65535,39855,37179,40215,44106,65535,65535
1689131599,4,1,1,0,0,506.266937,18294,27942,34107,37667,65535,61733,36708,34090,37140,40882,65535,61758
1689131899,4,1,1,0,0,467.977508,16659,25600,31459,34763,65535,54579,33850,31365,34412,38084,65535,54616
1689132199,4,1,1,0,0,431.603302,15069,23316,28819,31863,65535,47825,31005,28665,31720,35341,65535,47851
1689132499,4,1,1,0,0,395.314910,13564,21089,26220,29063,65535,42465,28254,26110,29175,32829,65535,42476
1689132799,4,1,1,0,0,357.235778,12131,18934,23686,26296,65535,38171,25524,23601,26652,30368,65535,38177
1689133099,4,1,1,0,0,322.775878,10724,16794,21107,23506,65535,34489,22771,21090,24106,27911,65535,34474
1689133399,4,1,1,0,0,282.905670,9349,14651,18508,20634,65535,30993,19961,18511,21443,25275,65535,31009
1689133699,4,1,1,0,0,244.829559,7997,12534,15875,17702,65535,27453,17049,15843,18612,22376,65535,27456
1689133999,4,1,1,0,0,203.280014,6724,10517,13344,14884,65535,24523,14278,13307,15896,19572,65535,24509
1689134299,4,1,1,0,0,170.673263,5538,8630,10939,12187,65535,21671,11630,10899,13254,16776,65535,21671
