Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1689235229,4,1,1,1,0,0.001589,0,0,0,0,0,0,0,0,0,0,0,0
1689235530,4,1,1,1,0,0.001589,0,0,0,0,0,0,0,0,0,0,0,0
1689235831,4,1,1,1,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1689236132,4,1,1,1,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1689236433,4,1,1,1,0,0.001589,0,0,0,0,0,0,0,0,0,0,0,0
1689236734,4,1,1,1,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1689237035,4,1,1,1,0,0.001589,0,0,0,0,0,0,0,0,0,0,0,0
1689237336,4,1,1,1,0,0.001589,0,0,0,0,0,2,0,0,0,0,0,0
1689237637,4,1,1,1,0,nan,0,0,0,0,0,0,0,0,0,0,0,2
1689237938,4,1,1,1,0,0.001589,0,0,0,0,0,0,0,0,0,0,0,0
1689238239,4,1,1,1,0,0.001589,0,0,0,0,0,0,0,0,0,0,0,0
1689238540,4,1,1,1,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
