Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1688349737,5,1,1,0,0,3523.714355,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1688350037,5,1,1,0,0,5121.227539,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1688350337,5,1,1,0,0,4107.978515,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1688350637,5,1,1,0,0,1407.348144,51436,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1688350937,5,1,1,0,0,1634.472412,54096,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1688351237,5,1,1,0,0,3024.213867,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1688351537,5,1,1,0,0,1188.426513,43258,62144,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1688351837,5,1,1,0,0,1085.101074,40244,58499,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1688352137,5,1,1,0,0,973.394836,35988,52597,63180,65535,65535,65535,65535,65535,65535,65535,65535,65535
1688352437,5,1,1,0,0,874.928649,32392,47564,57116,65207,65535,65535,65535,64352,65535,65535,65535,65535
1688352737,5,1,1,0,0,819.763793,29950,44230,53325,60796,65535,65535,60991,59608,64120,65535,65535,65535
1688353037,5,1,1,0,0,763.273742,27549,40942,49528,56353,65535,65535,56538,55055,59460,65535,65535,65535
