Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1688072462,4,1,0,0,0,15526.199218,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1688072762,4,1,0,0,0,22865.150390,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1688073062,4,1,0,0,0,17415.025390,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1688073362,4,1,0,0,0,7131.049316,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1688073662,4,1,0,0,0,4931.262207,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1688073962,4,1,0,0,0,4544.751953,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1688074262,4,1,0,0,0,4563.774414,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1688074562,4,1,0,0,0,3986.673339,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1688074862,4,1,0,0,0,5091.341308,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1688075162,4,1,0,0,0,3622.953369,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1688075462,4,1,0,0,0,3764.505126,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1688075762,4,1,0,0,0,5447.760742,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
